name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC1431:VC1443,IGR,NC_002505,Qrr3,sRNA,NC_002506,14,0,1.5842297507253733e-11,1.1233578457383651e-9,2,+,1535989,1536029,772303,772338,+,41,36,1534457,1536308,772283,772366,0.1429,0.0,0.1429,0.0,0.6308,0.4212,0.4728,0.6589,0.2336,1.0
VC1187,CDS,NC_002505,TfoR,sRNA,NC_002505,14,0,3.308107664160943e-9,1.8960958363836433e-7,2,-,1261400,1261432,2236659,2236702,+,34,45,1261372,1261624,2236591,2236709,0.2857,0.0714,0.3571,0.0714,0.8872,0.9577,0.2772,0.962,0.1,1.0
nudC,CDS,NC_002505,Qrr3,sRNA,NC_002506,14,0,0.00012122309345555048,0.0028013068752065747,2,+,350211,350238,772290,772325,+,28,36,350144,350248,772273,772329,0.6429,0.0714,0.7143,0.0714,0.963,0.3024,0.8467,0.9753,0.1402,0.6636
VC1578,CDS,NC_002505,VadR,sRNA,NC_002506,14,0,0.001118519315694416,0.01723218409569746,2,-,1688349,1688390,3239,3275,+,42,36,1688259,1688508,3204,3285,0.5,0.2857,1.0714,0.7143,0.6256,0.8761,0.0,1.0,0.0241,1.0
b12 riboswitch,3UTR,NC_002505,VC0156,CDS,NC_002505,14,0,2.6851332731956365e-34,5.469173827224304e-32,2,+,145209,145255,146632,146667,+,47,35,145136,145318,146229,147112,0.2857,0.2143,0.5,0.2857,1.0,0.688,0.0,1.0,0.4681,0.9493
VC2771,CDS,NC_002505,Vcr092,sRNA,NC_002506,14,0,3.226367474443917e-8,1.6327376683798616e-6,2,-,2956348,2956401,100643,100675,+,54,32,2956221,2956689,100624,100683,0.2143,0.0,0.3571,0.0,0.7325,0.9331,0.0,1.0,0.528,1.0
VC0252,CDS,NC_002505,VC0250,CDS,NC_002505,14,1,7.059845786575355e-8,3.421341028303772e-6,2,+,260093,260133,256733,256762,+,41,30,259871,260393,256255,257303,0.2857,0.0,0.4286,0.0,0.5199,0.4949,0.0565,0.9788,0.0694,1.0
VC0849,CDS,NC_002505,TfoR,sRNA,NC_002505,14,0,5.445567483974953e-6,0.00018724016934234015,2,+,915463,915497,2236664,2236700,+,35,37,915361,915670,2236628,2236709,0.2143,0.0,0.2857,0.0,0.2461,0.6621,0.0,0.6386,0.3846,1.0
VC0491,CDS,NC_002505,VCA0543,3UTR,NC_002506,14,9,0.0026514733196420894,0.03242536845450721,2,-,525417,525446,479944,479970,+,30,28,525239,525478,479932,479985,0.2857,0.0714,0.2857,0.0714,0.4423,1.0,0.3284,0.7743,1.0,1.0
VC2773,CDS,NC_002505,Vcr092,sRNA,NC_002506,14,1,3.333748666890651e-8,1.683176801386539e-6,2,-,2957811,2957850,100646,100682,+,40,37,2957708,2957881,100636,100683,0.3571,0.2857,0.3571,1.0714,0.897,0.9914,0.806,1.0,0.624,1.0
VC1799,CDS,NC_002505,Spot42,sRNA,NC_002505,14,0,0.0008675263397079118,0.014143103681089892,2,-,1944892,1944933,106145,106180,+,42,36,1944771,1945174,106127,106183,0.5714,0.4286,0.7857,0.5,0.7125,0.9574,0.5521,0.7814,0.4679,0.9817
VCA0726,CDS,NC_002506,TfoR,sRNA,NC_002505,14,0,0.0012754739585166893,0.019054056249115204,2,-,669988,670027,2236668,2236702,+,40,35,669861,670149,2236607,2236710,0.2857,0.0714,0.2857,0.0714,0.6889,0.9544,0.4777,0.8547,0.2231,1.0
VC0258,CDS,NC_002505,VC0251,CDS,NC_002505,14,0,2.774135243173632e-6,0.0001014938699456639,2,+,263792,263835,258565,258599,+,43,35,263550,264440,257288,259751,0.6429,0.0714,1.0714,0.1429,0.519,0.5138,0.1627,1.0,0.0,0.9927
VC0490,CDS,NC_002505,VC0489,CDS,NC_002505,14,1,2.0510478053559068e-19,2.4091717891995972e-17,2,-,523605,523646,522272,522303,-,42,32,523506,523897,521212,522531,0.2857,0.2857,0.4286,0.4286,0.771,0.0515,0.6221,0.8215,0.0,0.6716
VC0135,CDS,NC_002505,VqmR,sRNA,NC_002506,14,1,3.679623235879963e-6,0.00013122252845972632,2,-,129742,129776,1031523,1031564,+,35,41,129606,130386,1031475,1031588,0.4286,0.0,0.5,0.0,0.916,0.8381,0.2825,1.0,0.2467,1.0
nadE,CDS,NC_002506,TfoR,sRNA,NC_002505,14,0,0.00460144783363114,0.047186682895424964,2,-,224626,224662,2236662,2236699,+,38,38,224364,224748,2236604,2236709,0.4286,0.1429,0.5714,0.1429,0.1151,0.9324,0.0,0.4301,0.2,1.0
VCA0800,CDS,NC_002506,TfoR,sRNA,NC_002505,14,0,3.1134482866918795e-6,0.00011278853464812985,2,+,741338,741374,2236656,2236698,+,37,43,741227,741648,2236608,2236710,0.3571,0.0714,0.3571,0.0714,0.1326,0.6,0.0,0.7012,0.2308,1.0
deoA,CDS,NC_002505,VC2352,CDS,NC_002505,14,0,5.1882099657446065e-6,0.00017933282578480405,2,-,2506338,2506382,2508521,2508553,-,45,33,2505720,2506909,2508222,2509657,0.3571,0.0,0.3571,0.0,0.4793,0.9197,0.055,0.9383,0.0406,1.0
VC0864,CDS,NC_002505,VqmR,sRNA,NC_002506,14,1,1.0436677571967022e-5,0.0003372088334980049,2,+,929403,929445,1031542,1031576,+,42,35,929054,929619,1031476,1031588,0.2143,0.1429,0.3571,0.2857,0.7483,0.6938,0.0757,1.0,0.2533,1.0
TnaC leader peptide,CDS,NC_002506,TfoR,sRNA,NC_002505,14,0,2.322342291450443e-6,8.662879134087935e-5,2,-,180260,180299,2236673,2236708,+,41,36,180155,180393,2236671,2236709,0.5714,0.0714,0.6429,0.2143,0.7118,1.0,0.3848,0.9681,0.7154,1.0
cysS:VC1853,IGR,NC_002505,Vcr227,sRNA,NC_002506,14,0,0.00015199302296442225,0.003392637107476086,2,-,1990519,1990560,479984,480018,+,42,36,1990275,1991199,479959,480022,0.3571,0.2857,0.5,0.2857,0.3888,0.9308,0.1617,0.4704,0.0154,0.9846
VCA0180,CDS,NC_002506,VCA0181:VCA0183,IGR,NC_002506,14,0,2.4669771142076157e-26,3.853265261563508e-24,2,+,199158,199194,200852,200887,+,37,36,198732,199397,200618,201454,0.0714,0.0,0.0714,0.0,0.9187,0.1761,0.5438,1.0,0.0176,0.5828
Vcr229,sRNA,NC_002506,VCA0985:Vcr230,IGR,NC_002506,14,0,1.6268412169096283e-7,7.45634134442095e-6,2,+,897569,897607,937927,937961,+,39,36,897526,897673,937917,937967,0.2143,0.0,0.3571,0.0,0.4027,0.9221,0.0,0.7337,0.9109,0.9695
VC0330,CDS,NC_002505,Qrr3,sRNA,NC_002506,14,0,0.00040587149273230936,0.007699359877739203,2,-,349046,349088,772305,772340,+,42,36,348868,349344,772277,772365,0.3571,0.1429,0.4286,0.1429,0.5419,0.763,0.0,0.9028,0.1776,1.0
VC0252,CDS,NC_002505,Vcr230,sRNA,NC_002506,14,0,2.752613176663066e-5,0.0007908426430356406,2,+,260186,260227,938028,938060,+,42,33,260086,260323,937996,938066,0.3571,0.0714,1.1429,0.0714,0.6855,0.4722,0.4364,0.8551,0.0278,1.0
VCA0082,3UTR,NC_002506,Vcr229,sRNA,NC_002506,14,1,2.702455396722339e-6,9.915577241227894e-5,2,-,92489,92521,897631,897692,+,32,62,92462,92542,897530,897724,0.1429,0.0714,0.1429,0.0714,1.0,0.8291,1.0,1.0,0.0151,0.9899
VC0404,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,0,0.0029500740138077948,0.03493528355507809,2,+,430732,430767,21904,21940,+,36,36,430252,431278,21903,21940,0.2857,0.0,0.4286,0.0,0.4718,0.0839,0.0317,0.9093,0.05,0.975
VC2604,CDS,NC_002505,RyhB,sRNA,NC_002505,14,0,7.788569742538658e-12,5.646594499450175e-10,2,-,2774291,2774335,102616,102665,+,45,50,2773955,2774556,102573,102672,0.2857,0.0,0.5,0.0,0.3848,0.9635,0.0,0.9405,0.5392,0.9954
Vcr022,sRNA,NC_002505,Vcr017,sRNA,NC_002505,14,0,0.000712006413577157,0.01213329151995054,2,+,468385,468415,350281,350323,-,31,44,468375,468444,350275,350364,0.2857,0.0714,0.2857,0.0714,0.3256,0.9379,0.0,0.5856,0.0326,1.0
pyrG,CDS,NC_002505,VC2451,CDS,NC_002505,14,2,1.8588790883253593e-14,1.6311866390575533e-12,2,-,2628989,2629023,2631772,2631808,-,35,36,2628259,2629681,2630761,2633019,0.2143,0.0,0.2857,0.0,0.3933,0.5557,0.0,0.8393,0.009,1.0
lpxD,3UTR,NC_002505,VC1235,3UTR,NC_002505,14,0,6.974515722065516e-32,1.31619864891259e-29,2,-,2404473,2404517,1308718,1308740,-,45,23,2404472,2404519,1308717,1308742,0.2857,0.0714,0.4286,0.0714,1.0,1.0,1.0,1.0,1.0,1.0
VCA0107,CDS,NC_002506,VadR,sRNA,NC_002506,14,0,1.8913069715588471e-6,7.190178145271549e-5,2,+,117253,117282,3232,3279,+,30,48,117223,117387,3202,3285,0.2143,0.0,0.2857,0.0,0.8625,0.358,0.7451,1.0,0.0,1.0
VC0440,CDS,NC_002505,VC0438,CDS,NC_002505,14,1,5.487137115641944e-21,6.900068337301507e-19,2,+,470179,470218,468750,468784,+,40,35,469963,470373,468552,469084,0.2857,0.0714,0.4286,0.0714,0.8317,0.3452,0.3179,1.0,0.1174,0.7296
VC0244,CDS,NC_002505,VC0236,CDS,NC_002505,14,2,0.0003899607318063453,0.00745911670857008,2,+,251057,251096,240997,241030,-,41,35,250465,251350,240683,241184,0.2857,0.0,0.2857,0.0,0.5815,0.4264,0.0091,0.8114,0.2462,0.7279
CsrD:VCA0846,IGR,NC_002506,Vcr001,sRNA,NC_002505,14,0,4.1748962346322413e-7,1.7992099292709203e-5,2,-,787267,787306,21904,21939,+,40,36,787209,787392,21898,21940,0.3571,0.0,0.3571,0.0,0.0907,0.9446,0.0545,0.1075,0.0,0.975
VC0350,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,0,7.681499947318255e-5,0.0018999194284148775,2,+,373440,373479,21905,21939,+,40,36,373368,373920,21903,21940,0.1429,0.0,0.1429,0.0,0.5191,0.0911,0.4061,0.9694,0.05,0.975
VC0957:VC0963,IGR,NC_002505,Qrr1,sRNA,NC_002505,14,0,5.866134762565276e-12,4.2908621650434536e-10,2,+,1022388,1022422,1089971,1090005,-,35,35,1022294,1022722,1089964,1090040,0.3571,0.1429,0.6429,0.1429,0.0325,0.9293,0.0086,0.0888,0.1915,1.0
VCA0248,CDS,NC_002506,Vcr017,sRNA,NC_002505,14,2,8.234001032117262e-9,4.479663909023731e-7,2,+,268341,268375,350290,350329,-,35,40,268292,268751,350275,350352,0.2857,0.0,0.4286,0.0,0.0453,0.8393,0.0,0.3974,0.163,1.0
VCA0590,CDS,NC_002506,GcvB,sRNA,NC_002505,14,0,1.0150126338135108e-5,0.0003292499867036651,2,-,528359,528396,954739,954780,-,38,42,528347,528401,954718,954834,0.0714,0.0,0.1429,0.0,0.1822,0.6968,0.1433,0.1932,0.4314,1.0
VC1304,CDS,NC_002505,Vcr001,sRNA,NC_002505,14,1,0.00040368349438686234,0.007664514603451114,2,+,1385750,1385809,21904,21938,+,60,35,1385382,1386612,21901,21941,0.2143,0.1429,0.2143,0.2143,0.2714,0.0714,0.0,0.8009,0.0,1.0
metH,CDS,NC_002505,tRNA-Asp-3:metH,IGR,NC_002505,14,1,8.022340477488749e-29,1.3636260854328166e-26,2,+,409741,409779,407788,407895,+,39,108,409016,412223,407158,408576,0.2857,0.0,0.3571,0.0,0.2016,0.382,0.0,0.8658,0.0633,0.7809
VC0004,CDS,NC_002505,rnpA,CDS,NC_002505,14,2,3.942848554929474e-19,4.5657733065099986e-17,2,-,2633,2673,4278,4311,-,41,34,2282,3107,4146,4463,0.1429,0.3571,0.1429,1.2143,0.7772,0.4723,0.4855,0.9932,0.0449,0.9354
groEL2,CDS,NC_002506,VCA0818,CDS,NC_002506,14,0,2.124744345339226e-34,4.3412570950477443e-32,2,+,767164,767206,765590,765623,+,42,34,766424,767522,765250,765735,0.1429,0.2143,0.1429,0.2857,0.6687,0.9658,0.1778,0.8675,0.7163,1.0
VC2009,CDS,NC_002505,MicV,sRNA,NC_002505,14,0,0.0011696781376031083,0.017825342234660542,2,-,2163104,2163141,2812111,2812140,-,38,30,2162653,2163660,2812096,2812162,0.1429,0.0714,0.1429,0.0714,0.4625,0.3337,0.0,0.8486,0.0,0.9851
VC0681,CDS,NC_002505,ileS,CDS,NC_002505,14,0,8.942307734563363e-22,1.1647544808892709e-19,2,+,728222,728262,730078,730109,+,41,32,727676,728663,729257,731250,0.2857,0.0,0.2857,0.0,0.5931,0.4882,0.0,1.0,0.2001,0.8996
VC0948,CDS,NC_002505,VC0947,CDS,NC_002505,14,0,1.125497211139324e-25,1.7150050203269405e-23,2,-,1012847,1012889,1011290,1011322,-,43,33,1012435,1013064,1011006,1011788,0.2857,0.2143,0.3571,0.2857,0.3152,0.7584,0.0405,0.8357,0.3617,1.0
VC2550,CDS,NC_002505,VC2552,CDS,NC_002505,14,0,4.565537389858676e-18,5.009983943390918e-16,2,+,2733449,2733490,2734761,2734791,+,43,31,2733380,2733639,2734497,2735065,0.2857,0.0714,0.4286,0.0714,0.1566,0.321,0.0,0.4265,0.0,0.739
VC0409,CDS,NC_002505,VC0412,CDS,NC_002505,14,1,3.414451343468135e-21,4.32272180548097e-19,2,+,435547,435586,437468,437500,+,40,33,435433,435986,437180,437757,0.4286,0.0714,0.6429,0.2143,0.2548,0.5184,0.0,1.0,0.1442,0.8935
VC1680,5UTR,NC_002505,GcvB,sRNA,NC_002505,14,0,5.935127226143927e-6,0.00020258397448976568,2,+,1813770,1813808,954722,954759,-,39,38,1813767,1813830,954718,954784,0.2143,0.1429,0.2143,0.2143,0.0,0.9825,0.0,0.0068,0.6765,1.0
VC0097,CDS,NC_002505,Qrr4,sRNA,NC_002506,14,1,8.680289738391203e-8,4.156652748089537e-6,2,+,95133,95170,908240,908273,-,38,34,95071,95276,908202,908297,0.3571,0.0714,0.5,0.0714,0.2632,0.6265,0.022,0.522,0.0857,0.9905
panC,CDS,NC_002505,MicV,sRNA,NC_002505,14,0,0.00017691484718769982,0.003854645177824366,2,-,618838,618874,2812107,2812142,-,37,37,618812,619000,2812096,2812162,0.0714,0.0714,0.0714,0.0714,0.8241,0.2921,0.6402,0.8536,0.0,0.9851
VC0335,CDS,NC_002505,VrrA,sRNA,NC_002505,14,0,2.7822426086203396e-6,0.00010174120929417645,2,-,354409,354450,1878785,1878820,+,43,36,354371,354530,1878756,1878824,0.2143,0.0,0.2143,0.0,0.0926,0.9774,0.0,0.1254,0.518,1.0
VCA1089,CDS,NC_002506,FarS,sRNA,NC_002505,14,0,5.968318068686208e-5,0.001533120849227674,2,-,1045093,1045133,2266038,2266070,-,41,33,1044765,1045255,2266017,2266134,0.2857,0.0714,0.3571,0.0714,0.6343,0.544,0.4783,0.95,0.0,1.0
VC2294,CDS,NC_002505,VC2295,CDS,NC_002505,14,0,2.2929315717775356e-22,3.078439862207547e-20,2,-,2449081,2449121,2450538,2450577,-,42,40,2448195,2449433,2449900,2450887,0.0714,0.1429,0.0714,0.1429,0.2973,0.1749,0.0226,0.9875,0.0,0.6628
VC2766,CDS,NC_002505,VC2764,CDS,NC_002505,14,0,4.671601367682216e-18,5.122081404129664e-16,2,-,2953252,2953290,2950983,2951021,-,40,39,2952554,2954004,2950261,2951540,0.2143,0.0,0.2857,0.0,0.5055,0.3619,0.0267,0.9497,0.0,0.9038
VC2765,CDS,NC_002505,VC2766,CDS,NC_002505,14,0,1.1885179589820845e-22,1.608041470154392e-20,2,-,2951836,2951928,2953458,2953500,-,93,43,2951554,2952448,2952834,2953889,0.2857,0.0,0.2857,0.0,0.6858,0.3475,0.0,1.0,0.0999,0.7715
VC0373,CDS,NC_002505,Vssrna24,sRNA,NC_002505,13,1,7.107154156122625e-10,4.380297972217158e-8,2,-,389335,389396,106502,106537,+,62,36,389170,389636,106499,106538,0.2308,0.0769,0.4615,0.0769,0.6356,0.9973,0.0,1.0,0.3214,1.0
frr,CDS,NC_002505,VC2255,CDS,NC_002505,13,4,4.0196099182178033e-16,3.956725152755418e-14,2,-,2412976,2413008,2411630,2411668,-,32,39,2412820,2413168,2411199,2411891,0.0769,0.1538,0.2308,0.1538,0.8397,0.4238,0.4955,1.0,0.1591,0.981
VC0573,5UTR,NC_002505,Vcr092,sRNA,NC_002506,13,0,3.0496769166756274e-9,1.7564274901566926e-7,2,+,604176,604216,100640,100675,+,41,36,604143,604237,100620,100683,0.5385,0.2308,1.6923,0.2308,0.0,0.6572,0.0,0.0304,0.496,1.0
cysB,CDS,NC_002505,VC1904:VC1906,IGR,NC_002505,13,0,1.6074143353410577e-20,1.978577484756723e-18,2,-,2058703,2058743,2056300,2056332,-,41,33,2058439,2058993,2055689,2056655,0.2308,0.1538,0.3846,0.1538,0.2319,0.3213,0.0,0.5031,0.0115,0.9386
VC2052,CDS,NC_002505,VC2050,CDS,NC_002505,13,2,2.200472387162458e-18,2.455837817111942e-16,2,-,2209358,2209394,2207612,2207645,-,37,33,2208561,2210377,2207501,2207828,0.0,0.0769,0.0,0.0769,0.5693,0.6708,0.0481,0.977,0.2857,0.9727
VC1716,CDS,NC_002505,mukB,CDS,NC_002505,13,0,2.3745723826907653e-23,3.3119721310163525e-21,2,-,1855081,1855121,1851921,1852006,-,41,86,1854492,1855564,1849465,1853528,0.3846,0.0,0.6154,0.0,0.4565,0.3684,0.095,0.8968,0.0282,0.9361
VC0416,CDS,NC_002505,VC0415,CDS,NC_002505,13,3,3.865701267592908e-15,3.5516316833724433e-13,2,+,443799,443835,442431,442460,+,37,30,443252,444150,442132,442971,0.1538,0.2308,0.3077,0.3077,0.652,0.2644,0.0,1.0,0.0,0.7824
VC2060,CDS,NC_002505,VC2063,CDS,NC_002505,13,1,6.221257962715579e-8,3.0379896476134054e-6,2,-,2215169,2215206,2218303,2218338,-,39,37,2214646,2215570,2217650,2219685,0.3077,0.0769,0.3846,0.0769,0.5093,0.6974,0.1142,1.0,0.126,0.9894
VC2564:VC2567,IGR,NC_002505,VC2564,CDS,NC_002505,13,0,8.788584045124867e-30,1.5512502284554396e-27,2,-,2748061,2748101,2746584,2746618,-,40,34,2747511,2748531,2746059,2747221,0.3077,0.1538,0.4615,0.1538,0.5409,0.6393,0.1348,1.0,0.2026,1.0
VCA0736,CDS,NC_002506,VCA0731:VCA0736,IGR,NC_002506,13,0,1.4921497936834598e-24,2.1677717166282e-22,2,-,681133,681181,679487,679523,-,49,37,680229,682198,678497,679993,0.3077,0.1538,0.3077,0.1538,0.743,0.3943,0.3292,1.0,0.1288,0.974
VC0386:16Sd,IGR,NC_002505,VC2753,3UTR,NC_002505,13,2,1.0755477394064262e-18,1.2206488224302473e-16,2,+,401652,401688,2939082,2939113,-,38,32,401520,401733,2938990,2939212,0.3846,0.0769,0.5385,0.0769,0.7885,1.0,0.2123,0.9418,0.6786,1.0
VC1497,CDS,NC_002505,VC1496,CDS,NC_002505,13,0,2.2025578170607494e-5,0.0006537466140820867,2,-,1608730,1608775,1607263,1607296,-,45,34,1608517,1609197,1606534,1607859,0.6154,0.1538,1.0,0.2308,0.6734,0.6069,0.0,1.0,0.325,0.9885
VC2602,CDS,NC_002505,VC2603,CDS,NC_002505,13,0,2.2815645315549185e-20,2.7874354883484172e-18,2,-,2771891,2771930,2773353,2773393,-,41,42,2771339,2772534,2772740,2773766,0.2308,0.0,0.6923,0.0,0.5835,0.37,0.0878,1.0,0.0,1.0
VC1513,CDS,NC_002505,VC1516,CDS,NC_002505,13,0,1.8610092390538937e-26,2.9224650902281757e-24,2,-,1626882,1626926,1629644,1629676,-,46,33,1625099,1627619,1628952,1630475,0.0769,0.2308,0.0769,0.3077,0.3309,0.4696,0.0725,0.9555,0.0,0.9055
VC0042,CDS,NC_002505,trkA,CDS,NC_002505,13,0,5.1286567038194964e-17,5.3056277686744366e-15,2,-,39687,39729,41281,41335,-,43,55,39164,40469,40588,41968,0.3846,0.0,0.6923,0.0,0.5961,0.4366,0.0547,0.9578,0.0,0.9797
VCA0420,CDS,NC_002506,VCA0431,CDS,NC_002506,13,0,3.102140065444844e-34,6.301902063976105e-32,2,+,386609,386649,391495,391530,+,41,36,386443,386799,391230,391761,0.1538,0.3077,0.2308,0.3077,0.5853,0.1776,0.0,1.0,0.0,1.0
VC0845,CDS,NC_002505,Vcr064,sRNA,NC_002505,13,0,1.6615830754191609e-9,9.857986093455691e-8,2,+,910410,910448,1595733,1595767,-,39,35,907989,910677,1595728,1595772,0.4615,0.0769,1.1538,0.1538,0.892,0.9511,0.3529,0.9421,0.4189,1.0
VC2062,CDS,NC_002505,VC2058,CDS,NC_002505,13,1,2.3213644440753627e-14,2.023465019593239e-12,2,-,2216796,2216832,2213877,2213913,-,37,37,2216472,2217275,2213530,2214119,0.4615,0.1538,1.0769,0.1538,0.7076,0.4932,0.2851,0.9938,0.0835,1.0
VC0541,CDS,NC_002505,TarB,sRNA,NC_002505,13,0,5.583435855257545e-8,2.7434035595921884e-6,2,+,573366,573411,911235,911272,-,46,37,572963,573872,911232,911287,0.3846,0.0769,0.7692,0.0769,0.5769,0.9735,0.1805,0.985,0.3793,1.0
Vcr226,sRNA,NC_002506,Vcr101,sRNA,NC_002506,13,0,2.8768638718965464e-13,2.330829236043816e-11,2,+,334449,334490,642216,642248,-,42,33,334395,334537,642203,642275,0.5385,0.0769,0.7692,0.0769,0.7914,0.8104,0.0,1.0,0.0,1.0
VC1343:VC1348,IGR,NC_002505,Spot42,sRNA,NC_002505,13,1,0.0011435863018228922,0.017511257169448315,2,-,1432938,1432970,106128,106163,+,33,36,1431176,1433730,106102,106182,0.2308,0.2308,0.5385,0.2308,0.5498,0.796,0.3595,0.9733,0.2385,0.9725
VC0402,CDS,NC_002505,VC0403,CDS,NC_002505,13,1,2.9907734063767335e-22,4.0021091320394324e-20,2,+,428718,428754,429910,429943,+,38,34,428274,429063,429423,430147,0.3846,0.0,0.5385,0.0,0.6236,0.6147,0.3377,0.8076,0.0379,0.8947
VC1442:VC1446,IGR,NC_002505,VadR,sRNA,NC_002506,13,0,1.4356892463811905e-10,9.434524187891367e-9,1,-,1542125,1542164,3246,3280,+,41,34,1539839,1542532,3240,3285,0.1538,0.0,0.1538,0.0,0.3072,0.9342,0.1911,0.9592,0.4578,1.0
VCA0084:VCA0088,IGR,NC_002506,TfoR,sRNA,NC_002505,13,0,9.830998481088728e-8,4.665885575540746e-6,2,-,95853,96102,2236668,2236702,+,250,35,95631,96960,2236608,2236709,0.3846,0.0,0.3846,0.0,0.78,0.9533,0.2233,0.8919,0.2308,1.0
murD,CDS,NC_002505,Qrr3,sRNA,NC_002506,13,0,0.0013616962501076134,0.020046008580027985,2,-,2573362,2573387,772321,772356,+,26,36,2572382,2573556,772278,772365,0.1538,0.1538,0.1538,0.2308,0.1499,0.9123,0.0045,0.8846,0.1869,1.0
fliA,CDS,NC_002505,VC2063,CDS,NC_002505,13,1,7.43448510560437e-14,6.240337299174009e-12,2,-,2221330,2221366,2219271,2219308,-,37,39,2221178,2221622,2217782,2219919,0.3077,0.0769,0.3846,0.0769,0.7969,0.2859,0.3992,1.0,0.0267,0.9334
VC1159:aspS,IGR,NC_002505,VadR,sRNA,NC_002506,13,0,0.00013874007119936974,0.0031404388204069574,2,+,1235558,1235595,3244,3282,+,38,39,1235161,1237441,3223,3285,0.3077,0.2308,0.9231,0.2308,0.6163,0.507,0.5483,0.906,0.253,1.0
VC0137:VC0142,IGR,NC_002505,VC0137,CDS,NC_002505,13,0,2.2464992325281645e-19,2.631669362570348e-17,2,+,132984,133018,131642,131777,+,35,135,132639,133665,131397,132593,0.1538,0.0769,0.2308,0.0769,0.2918,0.21,0.0015,0.7871,0.0098,0.9853
VC0420,CDS,NC_002505,VC0421,CDS,NC_002505,13,0,2.1155296127265347e-21,2.707061456613338e-19,2,+,449541,449585,451050,451081,+,45,33,447186,450321,450587,451415,0.3846,0.0769,0.3846,0.0769,0.7475,0.5778,0.1285,0.9375,0.0181,1.0
23Sg:tRNA-Ala-2,IGR,NC_002505,23Sf:tRNA-Ala-1,IGR,NC_002505,13,6,3.1838768540559306e-9,1.8280910818080847e-7,2,-,2931198,2931244,2679501,2679530,-,47,30,2931092,2931316,2679388,2679601,0.1538,0.0,0.1538,0.0,0.4182,0.4502,0.007,0.7902,0.2028,0.9476
VC0930,5UTR,NC_002505,Qrr1,sRNA,NC_002505,13,0,0.0025081246360017504,0.031259011408878074,2,+,993539,993575,1089968,1090010,-,37,44,993503,993799,1089964,1090052,0.3077,0.3077,0.3077,0.5385,0.0,0.9615,0.0,0.0595,0.0638,1.0
VC2061,CDS,NC_002505,VC2062,CDS,NC_002505,13,0,2.4476947073974893e-14,2.1300392311348044e-12,2,-,2215966,2216001,2217321,2217356,-,35,36,2215670,2216282,2216824,2217613,0.1538,0.0769,0.1538,0.0769,0.6299,0.2136,0.2229,1.0,0.0,0.6831
VC1684,CDS,NC_002505,Vcr227,sRNA,NC_002506,13,0,8.18826426382431e-5,0.002004307425916595,2,+,1818918,1818959,479983,480017,+,42,36,1818852,1818993,479970,480023,0.2308,0.3846,0.5385,0.3846,0.8762,0.3787,0.7398,0.9188,0.1846,1.0
fre:16Sc,IGR,NC_002505,VC0713,CDS,NC_002505,13,4,2.083120580827779e-18,2.3308259529273214e-16,2,+,323952,323981,762656,762691,+,31,36,323812,324054,762613,762756,0.2308,0.2308,0.6154,0.6154,0.5071,0.2737,0.0,0.7246,0.0558,0.7817
VC2233,CDS,NC_002505,Vcr214,sRNA,NC_002505,13,1,3.41598972053113e-15,3.1572833430725566e-13,2,-,2388463,2388501,2376092,2376127,+,39,36,2388135,2388754,2376047,2376144,0.4615,0.0769,0.5385,0.0769,0.4088,0.8664,0.0175,0.8506,0.1667,1.0
VC1070,CDS,NC_002505,VC1069,CDS,NC_002505,13,0,1.2002581820408206e-28,2.0335836185590325e-26,2,+,1137649,1137691,1136462,1136494,+,43,33,1137374,1137828,1136267,1136576,0.1538,0.0769,0.2308,0.0769,0.7637,0.1658,0.1268,1.0,0.0,0.2797
VC2518,CDS,NC_002505,VqmR,sRNA,NC_002506,13,0,2.834785308310598e-5,0.0008105394163333184,2,-,2704955,2704995,1031534,1031567,+,41,34,2704894,2705018,1031478,1031588,0.3077,0.0769,0.4615,0.0769,0.8281,0.8605,0.7006,0.9532,0.2667,1.0
modB,CDS,NC_002506,Qrr1,sRNA,NC_002505,13,0,1.0474479565909595e-9,6.33931089199552e-8,2,-,669445,669473,1089973,1090033,-,28,61,669357,669486,1089964,1090058,0.0,0.0769,0.0,0.0769,0.4351,0.2684,0.3768,0.5616,0.0,1.0
Vcr027:VC0558,IGR,NC_002505,Vcr017,sRNA,NC_002505,13,0,1.445418173236825e-9,8.628270283571883e-8,2,-,582143,582178,350278,350313,-,36,36,582029,582254,350275,350343,0.3846,0.0,0.7692,0.0,0.6194,0.5895,0.6126,0.6264,0.2609,1.0
VC0409,CDS,NC_002505,VC0414,CDS,NC_002505,13,2,8.454488298364512e-14,7.0707001960686624e-12,2,+,435543,435578,439651,439698,+,36,48,435439,435989,438269,440951,0.3846,0.0,0.5385,0.0,0.2414,0.3784,0.0,1.0,0.0106,0.7243
