name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VC0965,CDS,NC_002505,Vcr017,sRNA,NC_002505,63,4.61872069106138E-29,7.93320551904619E-27,2,-,1031349,1031391,350283,350319,-,43,37,1030544,1031518,350275,350361,0.2222,0.0635,0.4603,0.0635,0.0766,0.5245,0,0.5445,0.0652,1
VC0662,CDS,NC_002505,GcvB,sRNA,NC_002505,63,3.39880371813466E-30,6.09358281668063E-28,2,+,707966,708002,954758,954795,-,38,38,707899,709092,954718,954898,0.1587,0.0635,0.2222,0.0635,0.0191,0.8052,0,0.8492,0.1176,1
VC0105,CDS,NC_002505,VadR,sRNA,NC_002506,63,7.29628772272696E-09,3.99324637949839E-07,2,+,101388,101436,3247,3281,+,49,35,100733,101851,3221,3286,0.3968,0.1111,0.7143,0.1746,0.5993,0.5435,0,0.9971,0.2289,1
VC0007,5UTR,NC_002505,VadR,sRNA,NC_002506,63,7.68439644745474E-08,3.70823093636137E-06,2,-,4662,4702,3234,3266,+,42,34,4509,4758,3200,3285,0.3968,0.1429,0.746,0.2857,0,0.774,0,0.8759,0,1
VC0913,CDS,NC_002505,Spot42,sRNA,NC_002505,63,4.47050822685069E-07,1.91840025133779E-05,2,+,974102,974148,106133,106170,+,47,38,974013,974983,106078,106183,0.381,0.2063,0.4762,0.2698,0.0933,0.5218,0,0.8828,0.0183,0.9817
VC0008,3UTR,NC_002505,Spot42,sRNA,NC_002505,63,1.37691854805341E-15,1.30534170728001E-13,2,-,4773,4816,106138,106173,+,44,36,4730,4832,106080,106183,0.2857,0.1429,0.3492,0.1587,1,0.8927,1,1,0.0367,0.9817
VCr016:VCr017,IGR,NC_002505,VCt049:VCr014,IGR,NC_002505,62,9.62354716289983E-67,3.47691458373585E-64,2,-,2676425,2676459,764609,764640,+,34,33,2676395,2676471,764519,764652,0.3387,0.0323,0.5,0.0323,0.4753,0.6479,0.1111,0.7143,0.2238,0.6888
VC0347,CDS,NC_002505,VC0348,CDS,NC_002505,62,1.53275607220261E-55,4.63074425933721E-53,2,+,370160,370201,371525,371556,+,42,32,370090,370409,371146,371745,0.4194,0.0806,0.5161,0.1129,0.1994,0.8379,0,0.9886,0.5438,1
VCA0489,CDS,NC_002506,Spot42,sRNA,NC_002505,62,4.16074821603636E-05,0.00112821315265416,2,+,426106,426142,106139,106174,+,37,36,425873,426300,106105,106185,0.4516,0.1774,0.5,0.1774,0.8948,0.5806,0.0033,1,0.2661,1
VC1663,CDS,NC_002505,VrrA,sRNA,NC_002505,62,1.74303162180992E-37,3.83345486080626E-35,2,+,1794837,1794870,1878769,1878809,+,34,41,1794782,1795178,1878692,1878824,0.2258,0.0645,0.3387,0.129,0.1437,0.6094,0,0.8397,0.0576,1
VC0241,CDS,NC_002505,VC0242,CDS,NC_002505,62,1.76655865366663E-72,6.80480991272757E-70,2,+,247171,247211,248628,248674,+,41,46,246358,247940,247927,249336,0.2419,0,0.3387,0,0.4438,0.5027,0,1,0,1
VC2232,CDS,NC_002505,Vssrna24,sRNA,NC_002505,62,1.92126703305956E-14,1.68480389299807E-12,2,-,2387198,2387233,106500,106537,+,36,37,2386899,2387397,106481,106538,0.3226,0.0323,0.4839,0.0484,0.649,0.9934,0.4909,0.8864,0,1
VCA0795,3UTR,NC_002506,TfoR,sRNA,NC_002505,62,6.86801628195318E-09,3.77146243363935E-07,2,+,739151,739186,2236655,2236694,+,36,41,738228,739257,2236604,2236710,0.3548,0.0484,0.4516,0.0645,1,0.59,0.1841,1,0.2,1
VC0250,CDS,NC_002505,Vcr001,sRNA,NC_002505,62,6.82194771493954E-10,4.21741920842133E-08,2,+,256354,256393,21904,21939,+,41,36,256159,257300,21898,21940,0.2742,0.0645,0.371,0.0968,0.1923,0.0766,0,0.9991,0,0.975
VC0763,CDS,NC_002505,Vcr017,sRNA,NC_002505,62,5.15845312111134E-19,5.93668600696195E-17,2,+,815720,815757,350286,350322,-,38,37,815513,816991,350274,350365,0.3871,0.0484,0.5,0.0645,0.1533,0.8822,0,0.9852,0.0217,1
VCA0846,CDS,NC_002506,TfoR,sRNA,NC_002505,62,7.83639723455628E-43,1.93645507776223E-40,2,-,788421,788458,2236667,2236704,+,37,38,788236,788473,2236592,2236709,0.629,0.0484,0.8548,0.0645,0.0388,0.9715,0,0.3404,0.1077,1
VCA0706:VCA0709,IGR,NC_002506,Vcr043,sRNA,NC_002505,62,2.77266064933582E-39,6.3707229167112E-37,2,-,651183,651219,1114679,1114723,+,37,45,651125,651307,1114607,1114748,0.2419,0.0968,0.371,0.129,0.4603,0.8379,0.4191,0.4796,0.1069,0.9937
VC0319:VCt014,IGR,NC_002505,GcvB,sRNA,NC_002505,62,5.23406179132504E-15,4.77199597436237E-13,2,+,334612,334659,954721,954756,-,48,36,333920,334794,954717,954792,0.371,0.129,0.5,0.1452,0.8294,0.9836,0.0344,0.9742,0.6373,1
VC2647,5UTR,NC_002505,VC1130,CDS,NC_002505,62,4.88129075955633E-10,3.05444495386026E-08,2,+,2821410,2821452,1198552,1198583,-,43,33,2821325,2821563,1198344,1198612,0.2742,0.0806,0.3548,0.0806,0,0.0689,0,0.115,0,0.5714
VC0162,CDS,NC_002505,VcdRP,sRNA,NC_002505,62,6.92995735842462E-36,1.45683165376699E-33,2,+,158071,158110,2433395,2433430,-,40,36,157758,158811,2433386,2433527,0.371,0.0968,0.4677,0.0968,0.451,0.9733,0.2136,0.9232,0.541,1
VC2479,CDS,NC_002505,Vcr043,sRNA,NC_002505,62,7.6443042032115E-07,3.14238247030227E-05,2,+,2658820,2658855,1114696,1114739,+,35,44,2658588,2659015,1114627,1114749,0.3065,0.0484,0.5,0.0484,0.7852,0.6661,0.3288,1,0.2327,1
VC0573,CDS,NC_002505,Vcr017,sRNA,NC_002505,62,1.009457572684E-11,7.25416428576485E-10,2,+,604189,604231,350282,350316,-,43,36,604143,604754,350274,350361,0.5645,0.0323,1.3548,0.0323,0.0206,0.929,0,0.9022,0.0652,1
VC2084,CDS,NC_002505,VC2086,CDS,NC_002505,62,1.01949150898056E-94,5.01017912547545E-92,2,-,2243600,2243639,2245694,2245731,-,40,38,2243048,2244058,2245307,2246553,0.3065,0.0806,0.4194,0.0968,0.5424,0.7331,0.0172,1,0.056,1
VC0855,5UTR,NC_002505,Vcr227,sRNA,NC_002506,62,6.06794978450667E-31,1.11148291098205E-28,2,+,920352,920393,479980,480015,+,42,36,920301,922205,479958,480023,0.5484,0.0645,0.6935,0.0645,0,0.3427,0,0.9345,0,1
Vcr229,sRNA,NC_002506,VC0235,CDS,NC_002505,61,2.2226412881447E-05,0.000658364798250321,2,+,897546,897592,240018,240049,-,47,32,897526,897722,239512,240225,0.4754,0.1967,0.6393,0.2459,0.3276,0.3668,0,0.9799,0.1697,0.8494
VC2762,CDS,NC_002505,Qrr3,sRNA,NC_002506,61,1.89411884440597E-18,2.1247957505232E-16,2,-,2949010,2949049,772306,772341,+,40,36,2948539,2949494,772281,772366,0.2623,0.0656,0.2951,0.082,0.3144,0.7728,0,0.6605,0.215,1
VC0929,3UTR,NC_002505,Vcr043,sRNA,NC_002505,61,5.03166738427637E-06,0.000174659403609223,2,-,992105,992144,1114682,1114719,+,40,38,992000,993149,1114608,1114749,0.2951,0.0656,0.3607,0.082,1,0.8136,0.1754,1,0.1132,1
VC0405,CDS,NC_002505,VC0404,CDS,NC_002505,61,1.49298082749617E-100,7.75926426610844E-98,2,+,432403,432444,430791,430839,+,42,49,431634,433076,430222,431367,0.2623,0.082,0.3443,0.082,0.6193,0.4931,0.1506,0.9855,0.006,0.9855
VCA0731:VCA0736,IGR,NC_002506,Vssrna24,sRNA,NC_002505,61,1.64514215836859E-13,1.34958847960098E-11,2,-,678899,678941,106502,106537,+,44,36,678832,679411,106480,106538,0.2459,0.0492,0.2787,0.0492,0.747,0.9944,0.4576,0.7847,0,1
VC1776,CDS,NC_002505,TfoR,sRNA,NC_002505,61,8.82774351412437E-24,1.25260707088797E-21,2,-,1926729,1926770,2236661,2236700,+,42,40,1926180,1927080,2236598,2236710,0.2295,0.082,0.2787,0.0984,0.4048,0.9348,0.0134,1,0.1538,1
VC2134,CDS,NC_002505,Vcr043,sRNA,NC_002505,61,1.59034750504227E-10,1.04064665108233E-08,2,-,2288610,2288646,1114667,1114714,+,36,49,2288350,2288687,1114607,1114750,0.1967,0.1311,0.2131,0.1475,0.0734,0.7809,0,0.91,0.1069,1
VC1008,CDS,NC_002505,Spot42,sRNA,NC_002505,61,3.46852353663456E-14,2.9817349839693E-12,2,+,1078845,1078869,106139,106181,+,25,43,1078589,1079304,106129,106184,0.2787,0.0328,0.3443,0.0328,0.5661,0.5774,0.2489,1,0.4862,0.9908
VC0486,CDS,NC_002505,TfoR,sRNA,NC_002505,61,1.14257169972978E-11,8.18156925402188E-10,2,+,517073,517112,2236662,2236698,+,40,37,516671,517230,2236604,2236710,0.3934,0.1148,0.5738,0.1148,0.7057,0.6445,0.1419,0.8568,0.2,1
Vcr014,sRNA,NC_002505,VqmR,sRNA,NC_002506,61,1.67396478246983E-49,4.62524592010337E-47,2,+,196414,196454,1031530,1031574,+,40,45,196281,196520,1031472,1031589,0.1967,0.0328,0.7213,0.0492,0.7751,0.6107,0.1429,1,0.2267,1
VC0242,CDS,NC_002505,VC0243,CDS,NC_002505,61,2.8221724029751E-47,7.52015638573844E-45,2,+,248531,248570,249909,249947,+,40,38,247908,249302,249322,250465,0.3279,0.0984,0.4426,0.1311,0.4608,0.523,0,0.9871,0,1
VCr023:VCt092,IGR,NC_002505,VCt004:VCr005,IGR,NC_002505,61,5.20560138336346E-45,1.34338877788579E-42,2,-,2936935,2936970,152863,152893,+,37,31,2936773,2937116,152794,153025,0.2787,0.082,0.4262,0.082,0.5432,0.5389,0.0117,1,0.1923,1
VC0467,CDS,NC_002505,VadR,sRNA,NC_002506,61,1.23605005354261E-31,2.31427621783266E-29,2,-,496391,496430,3243,3278,+,40,35,496302,496790,3200,3285,0.2295,0.0984,0.3443,0.1803,0.837,0.9097,0.1279,0.9947,0,1
VC1066,CDS,NC_002505,TfoR,sRNA,NC_002505,61,1.20710670911887E-23,1.7045062537276E-21,2,+,1132457,1132502,2236659,2236693,+,46,35,1132363,1133025,2236591,2236710,0.2787,0.082,0.3934,0.1311,0.1305,0.6235,0,0.8345,0.1,1
VC1204,CDS,NC_002505,Spot42,sRNA,NC_002505,61,8.89644746307821E-21,1.11072867451683E-18,2,-,1279590,1279622,106120,106174,+,32,55,1279535,1280388,106085,106184,0.4262,0.082,0.4754,0.082,0.9639,0.8977,0.1743,1,0.0826,0.9908
VC1038,CDS,NC_002505,TfoR,sRNA,NC_002505,61,5.05307647315339E-13,4.01817757179229E-11,2,+,1106211,1106251,2236669,2236704,+,41,36,1105839,1106325,2236604,2236709,0.3115,0.0492,0.3279,0.082,0.6766,0.6963,0.0516,0.7891,0.2,1
VC2767,CDS,NC_002505,Vcr043,sRNA,NC_002505,61,1.15303687088878E-07,5.40388296385749E-06,2,-,2954458,2954496,1114699,1114734,+,38,36,2954047,2954582,1114608,1114749,0.4426,0.082,0.6066,0.0984,0.1963,0.9066,0,0.9681,0.1132,1
VC0554,CDS,NC_002505,Vcr017,sRNA,NC_002505,61,5.26458288411794E-23,7.23498975297586E-21,2,+,587416,587452,350283,350322,-,37,40,587091,589581,350274,350365,0.2623,0.0656,0.2951,0.1148,0.1183,0.9145,0,0.8632,0.0217,1
VC2363,CDS,NC_002505,Vcr227,sRNA,NC_002506,61,9.60641344055567E-23,1.30715590513186E-20,2,-,2519797,2519833,479977,480011,+,37,35,2519666,2519861,479957,480023,0.2787,0.1311,0.4262,0.1311,0.0345,0.8131,0,0.1715,0,1
VC0243,CDS,NC_002505,VC0242,CDS,NC_002505,61,2.82217240297506E-47,7.52015638573844E-45,2,+,249955,250003,248489,248525,+,49,37,249300,250464,247914,249302,0.2295,0.0492,0.3115,0.082,0.6064,0.4024,0,1,0,0.9871
VCA0835,CDS,NC_002506,VadR,sRNA,NC_002506,61,9.75579729686226E-10,5.91939837050778E-08,2,-,780877,780910,3240,3276,+,34,37,779796,781108,3201,3286,0.459,0.0492,0.4918,0.0656,0.1935,0.8941,0,1,0,1
VC1247,CDS,NC_002505,Vcr001,sRNA,NC_002505,60,6.60665291034823E-12,4.81102819954931E-10,2,-,1318932,1318970,21904,21939,+,39,36,1318682,1319176,21894,21941,0.3333,0.05,0.6667,0.05,0.6733,0.9492,0.0557,1,0,1
VC1837,CDS,NC_002505,VC1839,CDS,NC_002505,60,2.60519698858678E-109,1.43360815882239E-106,2,-,1978995,1979036,1980344,1980386,-,42,42,1978487,1979515,1980029,1980705,0.35,0.05,0.45,0.05,0.525,0.4617,0.0393,1,0,0.9839
VC0264,CDS,NC_002505,TfoR,sRNA,NC_002505,60,3.6363614391318E-06,0.000129945103176244,2,+,269694,269734,2236663,2236700,+,41,37,268987,270665,2236581,2236709,0.1833,0.0333,0.35,0.0333,0.4875,0.6565,0,1,0.0231,1
VCr008:VCr009,IGR,NC_002505,VCr020:VCt088,IGR,NC_002505,60,1.55560531037548E-64,5.45476021665091E-62,2,+,329101,329137,2931124,2931157,-,37,34,329086,329168,2931121,2931180,0.2333,0.1833,0.35,0.2,0.4515,0.6787,0.0476,0.6984,0.4825,0.6888
VC0312:VCr007,IGR,NC_002505,VadR,sRNA,NC_002506,60,6.15047055691858E-08,3.0056638176634E-06,2,+,323994,324032,3243,3277,+,39,35,323853,324140,3202,3285,0.2833,0.0667,0.4,0.0667,0.6595,0.4952,0.1228,0.982,0,1
VC2109,CDS,NC_002505,TarB,sRNA,NC_002505,60,2.21880423493153E-17,2.34066421621128E-15,2,-,2266530,2266571,911235,911271,-,41,36,2266251,2266965,911232,911283,0.3,0.0167,0.5667,0.0167,0.6899,0.5653,0.3306,0.9207,0.4253,1
VC2086,CDS,NC_002505,Vcr001,sRNA,NC_002505,60,3.58894862968198E-13,2.88367618776997E-11,2,-,2245945,2245988,21904,21939,+,44,36,2245346,2246537,21899,21941,0.4167,0.1333,0.5,0.15,0.5568,0.955,0.0692,1,0,1
VC1200,CDS,NC_002505,TfoR,sRNA,NC_002505,60,1.78131613580262E-21,2.29283835215592E-19,2,+,1275023,1275060,2236659,2236697,+,38,39,1274055,1275362,2236596,2236710,0.4167,0.1167,0.55,0.1333,0.7671,0.625,0,1,0.1385,1
VC1702,CDS,NC_002505,TarB,sRNA,NC_002505,60,1.52572312891893E-78,6.32347055727273E-76,2,+,1834152,1834190,911237,911273,-,39,37,1834068,1834394,911229,911317,0.2833,0.05,0.5167,0.05,0.2896,0.9554,0,0.9797,0.0345,1
VCA0975,CDS,NC_002506,VrrA,sRNA,NC_002505,60,1.82486732082052E-06,6.95677880095713E-05,2,-,924016,924051,1878774,1878818,+,35,45,922911,924197,1878740,1878824,0.3667,0.0167,0.4,0.0167,0.0601,0.9624,0,0.5284,0.4029,1
VC2385,CDS,NC_002505,VC2386,CDS,NC_002505,60,8.88474228056267E-65,3.12801443379535E-62,2,+,2550234,2550273,2551529,2551562,+,41,33,2549782,2550565,2551009,2552131,0.4333,0.05,0.5833,0.05,0.6503,0.5643,0.1442,0.9506,0.2435,0.9353
VC2323:VC2330,IGR,NC_002505,VadR,sRNA,NC_002506,60,1.64848100594504E-41,3.9723842617684E-39,2,-,2478650,2478681,3244,3281,+,32,38,2478490,2478716,3223,3285,0.2333,0.0667,0.25,0.2333,0.4917,0.9474,0.4684,0.5481,0.253,1
VCA0125,CDS,NC_002506,GcvB,sRNA,NC_002505,60,4.00340121092932E-25,5.97855702957351E-23,2,-,141241,141286,954728,954762,-,45,35,141105,141436,954718,954862,0.4,0.0333,0.5333,0.0333,0.6375,0.7821,0,1,0.2941,1
VC0225:VC0229,IGR,NC_002505,TfoR,sRNA,NC_002505,60,2.34436112514714E-29,4.06672132475276E-27,2,-,232522,232550,2236636,2236699,+,29,64,232000,233327,2236608,2236709,0.1833,0,0.2667,0,0.5913,0.9337,0.0618,0.9349,0.2308,1
VC0157,CDS,NC_002505,Vcr227,sRNA,NC_002506,59,1.25340329083611E-40,2.95777205217782E-38,2,-,148218,148256,479978,480014,+,39,38,147701,148879,479957,480023,0.3898,0.1017,2.1356,0.1017,0.415,0.8686,0.0037,0.7368,0,1
VC0680,CDS,NC_002505,Vcr017,sRNA,NC_002505,59,5.02541883828081E-49,1.37405337603628E-46,2,+,726159,726199,350279,350314,-,41,36,726008,726803,350274,350359,0.322,0.0847,1.0678,0.1017,0.0997,0.9609,0,0.4826,0.087,1
VC2163,CDS,NC_002505,Vcr043,sRNA,NC_002505,59,1.66264699718898E-21,2.14219757256611E-19,2,-,2311914,2311948,1114669,1114715,+,35,47,2311846,2312087,1114604,1114749,0.3729,0.0678,0.4068,0.0678,0.772,0.7881,0.0381,1,0.0881,1
MicV,sRNA,NC_002505,VCA0738,CDS,NC_002506,59,7.79134788450251E-19,8.88868593563996E-17,2,-,2812116,2812156,685491,685518,-,41,27,2812095,2812162,685257,685561,0.2203,0.1356,0.2881,0.1525,0.683,0.0098,0,1,0,0.2345
VC2356,CDS,NC_002505,Vcr229,sRNA,NC_002506,59,9.78965560143848E-07,3.94079148497617E-05,2,-,2513045,2513073,897612,897692,+,29,81,2511949,2513367,897527,897726,0.1525,0.0508,0.2373,0.1356,0.1281,0.8297,0,0.8944,0,1
VC1837,CDS,NC_002505,VC1836,CDS,NC_002505,59,2.44753675856447E-59,7.93441133574382E-57,2,-,1979108,1979150,1977713,1977754,-,44,42,1978856,1979540,1977124,1978379,0.4068,0.0847,0.7627,0.0847,0.42,0.5311,0.0159,0.6551,0.0688,0.997
VCA0519,CDS,NC_002506,Qrr3,sRNA,NC_002506,59,2.0199475448399E-21,2.58728117385198E-19,2,+,450019,450060,772305,772341,+,42,36,449351,450420,772269,772365,0.3051,0.1525,0.4237,0.1525,0.6521,0.4427,0,1,0.1028,1
VC2353,CDS,NC_002505,TfoR,sRNA,NC_002505,59,3.85201948852225E-18,4.25015344888396E-16,2,-,2510633,2510661,2236641,2236703,+,30,63,2510335,2510784,2236604,2236709,0.2712,0.0508,0.339,0.0678,0.133,0.9648,0,0.483,0.2,1
Vcr100,sRNA,NC_002506,Vcr229,sRNA,NC_002506,59,7.92990757529975E-19,9.03888686053652E-17,2,-,587080,587118,897645,897684,+,39,40,587002,587133,897542,897726,0.2034,0.1525,0.2542,0.339,0.3884,0.7889,0,1,0.0754,1
VC1132,5UTR,NC_002505,VadR,sRNA,NC_002506,59,8.42799920402383E-15,7.59148840269735E-13,2,+,1201173,1201221,3249,3283,+,49,35,1201047,1202164,3239,3285,0.322,0.0508,0.3729,0.0847,0,0.5638,0,0.9891,0.4458,1
VC0516,CDS,NC_002505,Vcr229,sRNA,NC_002506,59,5.26410382412066E-08,2.59672987453614E-06,2,-,549430,549466,897650,897693,+,38,44,549243,549952,897526,897725,0.5593,0.2373,1.0169,0.5593,0.4765,0.832,0.0556,0.6269,0,0.995
VC2413,CDS,NC_002505,VC2414,CDS,NC_002505,59,4.86401650772402E-92,2.31648343997037E-89,2,-,2583891,2583930,2585919,2585959,-,40,40,2582924,2584835,2584878,2587518,0.2373,0.0339,0.339,0.0339,0.5261,0.6001,0.0309,1,0.0139,1
VC0908,CDS,NC_002505,VadR,sRNA,NC_002506,59,5.81852552654954E-38,1.29269475898881E-35,2,+,968014,968057,3245,3281,+,43,37,967951,968421,3209,3285,0.5424,0.1186,0.7458,0.3051,0.1438,0.5156,0,0.7946,0.0843,1
TfoR:VC2082,IGR,NC_002505,VadR,sRNA,NC_002506,59,2.38992745523224E-12,1.80562569322517E-10,2,+,2236937,2236974,3242,3279,+,38,38,2236705,2238815,3216,3285,0.2373,0.0847,0.4407,0.1186,0.0579,0.485,0,0.46,0.1687,1
VC0404,CDS,NC_002505,VC0405,CDS,NC_002505,59,2.06058103995019E-96,1.02808079211701E-93,2,+,430838,430875,432438,432476,+,38,39,430204,431317,431458,433122,0.4068,0.0508,0.4237,0.0508,0.5647,0.6162,0,0.9427,0.0486,1
VC1577,CDS,NC_002505,VadR,sRNA,NC_002506,59,1.32021867284287E-07,6.14671380214081E-06,2,-,1687858,1687896,3243,3279,+,38,36,1687348,1688190,3206,3286,0.2542,0.1695,0.3729,0.2203,0.4881,0.9236,0.084,1,0.0482,1
VC0079,CDS,NC_002505,Vcr017,sRNA,NC_002505,58,2.45055628901843E-32,4.70940104678373E-30,2,+,77634,77676,350278,350312,-,43,36,77395,77762,350274,350365,0.2586,0.1379,0.2759,0.1897,0.8449,0.9726,0,1,0.0217,1
VC0968,3UTR,NC_002505,Vssrna24,sRNA,NC_002505,58,6.33507636279147E-05,0.00161199815158394,2,-,1032016,1032060,106501,106536,+,44,36,1032008,1032076,106487,106538,0.7069,0.0517,0.8793,0.0517,1,0.9809,1,1,0.1071,1
GcvB,sRNA,NC_002505,6S RNA,CDS,NC_002505,58,1.27765353210163E-18,1.44563599670888E-16,2,-,954829,954865,2658351,2658387,+,36,37,954761,954922,2658255,2658396,0.3276,0.1207,0.431,0.1207,0.4535,0.2168,0,0.7892,0,0.2678
VC2176,CDS,NC_002505,Qrr2,sRNA,NC_002506,58,3.97100598433858E-20,4.79333361529813E-18,2,-,2321974,2321996,48516,48552,+,23,37,2321853,2322484,48473,48555,0.1379,0.0517,0.1379,0.0517,0.6561,0.9799,0.0283,0.8054,0.506,1
VC2456,CDS,NC_002505,VadR,sRNA,NC_002506,58,1.37258580845494E-23,1.9360851314446E-21,2,-,2639173,2639216,3246,3280,+,43,35,2639088,2639724,3230,3286,0.5172,0.0517,0.7759,0.0517,0.9249,0.9433,0.5131,0.9888,0.3373,1
VC2387,CDS,NC_002505,VC2386,CDS,NC_002505,58,6.92296380945461E-23,9.46440694862794E-21,2,+,2552599,2552637,2551177,2551212,+,38,36,2552257,2553023,2550611,2551948,0.3621,0.069,0.4655,0.0862,0.6282,0.347,0.013,1,0,0.8224
CsrB,sRNA,NC_002505,VC0706,CDS,NC_002505,58,0.0037712271990148,0.0413384641290735,2,-,196513,196551,756227,756264,-,39,38,196478,196731,756202,756542,0.2414,0.1552,0.3276,0.1552,1,0.9357,0.4867,1,0.0828,1
VCA0975,CDS,NC_002506,Vcr214,sRNA,NC_002505,58,3.16872145083827E-41,7.55924763814411E-39,2,-,923424,923460,2376091,2376133,+,37,43,922042,924179,2376033,2376143,0.4138,0,0.5345,0,0.3112,0.9233,0,0.8966,0.0439,1
VC2133,CDS,NC_002505,VCA0543,3UTR,NC_002506,58,1.36381593791728E-25,2.07452877659837E-23,2,-,2287131,2287155,479946,479970,+,25,26,2287091,2287323,479894,479985,0.2069,0.0172,0.2069,0.0172,0.6744,1,0.5643,0.6975,1,1
VC2087,CDS,NC_002505,Vcr214,sRNA,NC_002505,58,4.05871003270616E-09,2.30313329687381E-07,2,-,2249054,2249096,2376082,2376117,+,43,37,2246814,2249502,2376039,2376143,0.2759,0.0517,0.3621,0.0517,0.1445,0.7816,0,0.9416,0.0965,1
VC2296:VC2301,IGR,NC_002505,Qrr2,sRNA,NC_002506,58,1.12258646397076E-59,3.67558663266386E-57,2,-,2452145,2452185,48517,48552,+,42,37,2452113,2452196,48478,48555,0.3448,0.0172,0.6724,0.0172,0.8639,0.983,0.8506,0.8721,0.5361,1
VC1561,CDS,NC_002505,VadR,sRNA,NC_002506,57,1.33522950108536E-46,3.53636005890591E-44,2,-,1674024,1674074,3244,3278,+,51,35,1673194,1674146,3206,3285,0.2105,0,0.2105,0,0.1991,0.9197,0.0678,1,0.0482,1
VC2733,CDS,NC_002505,VC2732,CDS,NC_002505,57,7.2447132285778E-103,3.81822625544061E-100,2,-,2906034,2906140,2904497,2904551,-,106,54,2905173,2907117,2903698,2905181,0.2807,0.0877,0.4561,0.0877,0.5757,0.4159,0.0405,1,0,0.9801
VCr016:VCr017,IGR,NC_002505,VCt004:VCr005,IGR,NC_002505,57,2.02103870633412E-59,6.58438825399304E-57,2,-,2676428,2676462,152896,152928,+,35,33,2676397,2676471,152805,152941,0.2632,0.0526,0.3509,0.0526,0.4518,0.6605,0.1111,0.6984,0.2308,0.7063
VCA0751,CDS,NC_002506,FarS,sRNA,NC_002505,57,5.68839625219627E-07,2.39742791490191E-05,2,-,696504,696536,2266023,2266068,-,33,47,695614,696744,2266014,2266134,0.2105,0.0526,0.2632,0.0526,0.1514,0.562,0,0.9697,0,1
VC0450,CDS,NC_002505,Vcr227,sRNA,NC_002506,57,9.4972870811652E-18,1.02542905448441E-15,2,-,482304,482333,479975,480017,+,30,43,481498,482865,479953,480023,0.193,0.0351,0.193,0.0351,0.4492,0.9028,0,1,0,1
VC1738,CDS,NC_002505,VadR,sRNA,NC_002506,57,0.00336143928629692,0.0381823643683763,2,-,1874821,1874862,3246,3279,+,42,34,1874106,1875339,3201,3286,0.3333,0.0526,0.4035,0.1053,0.4148,0.9231,0,1,0,1
VC1151,CDS,NC_002505,TfoR,sRNA,NC_002505,57,1.0952853680027E-09,6.61812603087711E-08,2,-,1223308,1223343,2236651,2236693,+,36,44,1222719,1223694,2236589,2236709,0.3158,0.0175,0.4912,0.0175,0.408,0.887,0,1,0.0846,1
VC0343,CDS,NC_002505,VadR,sRNA,NC_002506,57,1.28107997002316E-20,1.58733322662231E-18,2,+,364922,364966,3244,3276,+,46,34,364824,365348,3202,3286,0.4737,0.1579,0.6491,0.3509,0.1666,0.5024,0,0.9892,0,1
VC0437,CDS,NC_002505,Qrr3,sRNA,NC_002506,57,0.00124117971142933,0.0186530578500628,2,+,467871,467930,772304,772339,+,60,36,467289,468414,772277,772365,0.2105,0.0175,0.2456,0.0175,0.5683,0.4274,0.0213,0.9812,0.1776,1
VC0074,CDS,NC_002505,VrrA,sRNA,NC_002505,57,2.37468986041824E-26,3.71576545978718E-24,2,+,75010,75050,1878762,1878797,+,41,36,74718,75178,1878684,1878823,0.386,0.0877,0.4386,0.0877,0.6926,0.5613,0,1,0,1
CsrD:VCA0846,IGR,NC_002506,Vcr043,sRNA,NC_002505,57,2.5276697208128E-05,0.000734920883184086,2,-,784287,784324,1114668,1114705,+,38,39,784110,787248,1114607,1114749,0.3509,0.1228,0.4737,0.1228,0.9546,0.7245,0.0962,1,0.1069,1
VC2084,CDS,NC_002505,VC2085,CDS,NC_002505,57,1.0739269967946E-86,4.80856779075877E-84,2,-,2243601,2243641,2245077,2245116,-,41,39,2242979,2244039,2244225,2245339,0.386,0.0877,0.5439,0.1053,0.5409,0.1058,0.039,1,0,0.8696
VCA0527:VCA0529,IGR,NC_002506,VadR,sRNA,NC_002506,57,1.68904996414039E-32,3.25551641248743E-30,2,+,462986,463026,3264,3284,+,41,22,462978,463057,3230,3285,0.3158,0.1228,0.4912,0.1228,0.5799,0.7423,0.5314,0.6116,0.3373,1
VC0241,CDS,NC_002505,Vcr017,sRNA,NC_002505,57,6.22160625218882E-06,0.00021128858769345,2,+,246903,246941,350281,350316,-,39,36,246509,247802,350274,350348,0.3333,0.0702,0.3509,0.1053,0.2343,0.9321,0,0.9036,0.2065,1
VCA0728,CDS,NC_002506,Vcr227,sRNA,NC_002506,57,2.89666761332788E-15,2.69249263531677E-13,2,-,673676,673708,479969,480015,+,33,46,673209,674604,479953,480023,0.4561,0.0526,0.5439,0.0526,0.4938,0.8734,0.0663,0.7089,0,1
