name1,type1,ref1,name2,type2,ref2,nb_ints,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
VCA0292,5UTR,NC_002506,Vcr017,sRNA,NC_002505,54,0.000421187718989771,0.00523700373059907,2,+,310907,310946,350279,350314,-,40,35,310862,311360,350274,350356,0.3519,0.037,0.3889,0.037,0,0.9553,0,1,0.1196,1
VCA0572,CDS,NC_002506,Vcr001,sRNA,NC_002505,54,2.55532106663361E-09,1.14422331581143E-07,2,-,509780,509807,21903,21938,+,27,36,509080,510140,21897,21940,0.4259,0.037,0.4444,0.037,0.3813,0.9356,0.0229,1,0,0.975
VCA0031,CDS,NC_002506,Vssrna24,sRNA,NC_002505,54,1.78174969382574E-06,4.80684578581248E-05,2,-,37906,37949,106502,106537,+,44,36,37881,37957,106495,106538,0.3889,0.0185,0.537,0.0185,0.8351,0.9934,0.8026,0.8511,0.25,1
VC1066,CDS,NC_002505,FarS,sRNA,NC_002505,54,0.000362242769253475,0.00463758349013398,2,+,1132554,1132589,2266022,2266064,-,36,43,1132422,1133146,2266017,2266113,0.2222,0.037,0.3704,0.037,0.2482,0.9592,0.0229,0.9973,0.1795,1
VCA0135:VCA0140,IGR,NC_002506,Vcr001,sRNA,NC_002505,54,4.04797655036948E-07,1.27320480568706E-05,2,+,152847,152881,21904,21939,+,35,36,151720,153568,21898,21941,0.4074,0.037,0.537,0.037,0.7765,0.0778,0.4259,0.984,0,1
VCA0344,CDS,NC_002506,Vcr017,sRNA,NC_002505,54,5.64109256031618E-05,0.000989534128663787,2,+,340840,340882,350284,350318,-,43,35,340397,341084,350274,350360,0.3704,0.037,0.8889,0.037,0.7927,0.8983,0,1,0.0761,1
VC2492,CDS,NC_002505,Vcr001,sRNA,NC_002505,54,4.04797655036948E-07,1.27320480568706E-05,2,+,2673118,2673154,21904,21939,+,36,36,2672944,2674048,21900,21940,0.2778,0.0556,0.2778,0.0556,0.1188,0.0722,0,0.7562,0,0.975
VC1403,CDS,NC_002505,VqmR,sRNA,NC_002506,53,1.35530703627744E-27,1.81829459071918E-25,2,-,1495507,1495549,1031544,1031579,+,43,36,1494161,1495824,1031483,1031589,0.2264,0.1321,0.283,0.1321,0.1553,0.942,0,0.8545,0.3,1
VadR,sRNA,NC_002506,VC2065,CDS,NC_002505,53,3.03774619895396E-07,9.76402343398882E-06,2,+,3210,3254,2220790,2220831,-,45,41,3201,3285,2220732,2220906,0.1887,0.1132,0.2075,0.4528,0.627,0.9401,0,1,0.6454,1
VC2482,CDS,NC_002505,GcvB,sRNA,NC_002505,53,3.89161718751204E-17,3.27793182665607E-15,2,-,2661670,2661703,954748,954791,-,34,44,2661481,2661815,954718,954856,0.2453,0.0377,0.2642,0.0377,0.5768,0.6399,0.2834,0.9595,0.3235,1
VC2616,CDS,NC_002505,TarB,sRNA,NC_002505,53,4.76411686694935E-12,2.79902620147421E-10,2,-,2784218,2784267,911240,911275,-,50,35,2783810,2785101,911232,911307,0.3208,0.0377,0.3585,0.0377,0.7833,0.5194,0.1771,1,0.1494,1
Vcr025,sRNA,NC_002505,TfoR,sRNA,NC_002505,53,1.1177731007676E-08,4.59235358120811E-07,2,+,522667,522706,2236655,2236689,+,40,35,522645,522718,2236598,2236709,0.434,0.0943,0.566,0.0943,0.8795,0.5913,0.1647,1,0.1538,1
FarS,sRNA,NC_002505,VCA0143,CDS,NC_002506,53,1.35551764809591E-17,1.1794109793746E-15,2,-,2266090,2266126,158989,159021,+,37,33,2266032,2266135,158945,159133,0.566,0.1321,0.8491,0.1321,0.3728,0.5852,0,0.8718,0,1
VCA0830,CDS,NC_002506,Vcr001,sRNA,NC_002505,53,3.00255114602212E-16,2.41197991713902E-14,2,+,776327,776362,21904,21939,+,36,36,775764,776489,21897,21940,0.2642,0.1132,0.3585,0.1132,0.5423,0.0726,0,0.6725,0,0.975
VC0941,CDS,NC_002505,Vcr001,sRNA,NC_002505,53,6.30945948965181E-14,4.28767309404805E-12,2,+,1007392,1007433,21905,21939,+,42,36,1007217,1007687,21901,21940,0.283,0.0566,0.3396,0.0566,0.4427,0.0901,0.2696,0.6456,0,0.975
VC1509,CDS,NC_002505,VadR,sRNA,NC_002506,52,2.63923099930721E-23,2.99890853308433E-21,2,-,1622418,1622464,3248,3281,+,46,34,1622136,1622758,3223,3286,0.4231,0.1154,0.5,0.2692,0.4526,0.9509,0.0167,0.8151,0.253,1
VC2241,CDS,NC_002505,RyhB,sRNA,NC_002505,52,3.43063833430724E-95,1.4697955816724E-92,2,-,2395207,2395250,102615,102651,+,44,37,2395198,2395252,102482,102675,0.2115,0.0385,0.3654,0.0385,0.0393,0.8981,0,0.0681,0.1198,1
VCA0859,3UTR,NC_002506,Vcr214,sRNA,NC_002505,52,2.74742245425935E-74,9.10928039141677E-72,1,-,807966,808010,2376099,2376134,+,44,35,807962,808011,2376058,2376142,0.2115,0.0962,0.3654,0.0962,1,0.9258,1,1,0.2632,1
VC1624,CDS,NC_002505,FarS,sRNA,NC_002505,52,5.50660213631486E-10,2.67017625435307E-08,2,-,1746349,1746377,2266030,2266074,-,30,45,1745330,1746454,2266016,2266120,0.0769,0,0.0962,0,0.1378,0.5146,0.0531,0.9566,0.1197,1
VC0249,CDS,NC_002505,Vcr096,sRNA,NC_002506,52,6.3323433853893E-07,1.90646020101068E-05,2,+,255595,255642,243937,243973,-,48,36,254729,255963,243935,243987,0.4038,0.0385,0.4615,0.0385,0.6282,0.9715,0,0.8551,0,1
VC1595,CDS,NC_002505,Spot42,sRNA,NC_002505,52,2.07309302579939E-48,4.61170174835361E-46,2,-,1708093,1708130,106143,106178,+,38,36,1707129,1708200,106119,106183,0.3077,0.1538,0.3269,0.1923,0.0892,0.9321,0.0016,0.8817,0.3945,0.9817
VC2059,CDS,NC_002505,Vcr065,sRNA,NC_002505,52,2.35442690314214E-29,3.33492558447925E-27,2,-,2214526,2214570,1617205,1617238,+,45,35,2214490,2214666,1617184,1617249,0.3654,0.1923,0.4808,0.5385,0.2569,0.9234,0,0.3263,0.488,1
VC0256,CDS,NC_002505,Vcr001,sRNA,NC_002505,52,4.5631037613228E-07,1.4176668740303E-05,2,+,262506,262545,21904,21939,+,40,36,262374,262654,21900,21941,0.3846,0.0385,0.6154,0.0385,0.6362,0.0865,0.1395,0.9535,0,1
VC0597,CDS,NC_002505,FarS,sRNA,NC_002505,52,2.39798066205753E-23,2.73141541297754E-21,2,-,624087,624124,2266024,2266060,-,38,37,623992,624482,2266016,2266119,0.1346,0.0192,0.1731,0.0192,0.7181,0.633,0.2052,0.8416,0.1282,1
VC1868,CDS,NC_002505,VadR,sRNA,NC_002506,52,2.82168816675125E-20,2.8138231164014E-18,2,-,2010565,2010605,3247,3281,+,41,36,2010348,2010833,3216,3285,0.3269,0.0962,0.5,0.1731,0.9187,0.9564,0.7761,1,0.1687,1
VC2615,CDS,NC_002505,Vcr220,sRNA,NC_002505,52,4.64179041184877E-39,8.49789795614002E-37,2,-,2783725,2783763,2653967,2654004,+,39,38,2782897,2783851,2653939,2654008,0.3269,0.1923,0.5192,0.1923,0.043,0.9766,0,1,0.4963,1
VC1622,CDS,NC_002505,Vcr001,sRNA,NC_002505,52,6.40852812753434E-13,4.04845542979049E-11,2,+,1743584,1743622,21904,21939,+,39,36,1743149,1743769,21899,21941,0.2692,0.0385,0.2692,0.0385,0.8138,0.0668,0.0721,1,0,1
VCA1085,CDS,NC_002506,Vcr001,sRNA,NC_002505,52,1.0528481022286E-06,3.00633469761155E-05,2,-,1040178,1040210,21904,21939,+,34,36,1039506,1041033,21902,21941,0.2885,0.0192,0.4808,0.0192,0.623,0.9601,0.1108,1,0.025,1
VC2050,CDS,NC_002505,Vcr001,sRNA,NC_002505,52,1.0528481022286E-06,3.00633469761155E-05,2,-,2207569,2207609,21905,21939,+,41,36,2207467,2207954,21902,21940,0.5192,0.0962,0.9423,0.0962,0.8307,0.9591,0.021,1,0.025,0.975
VCA0570,CDS,NC_002506,Vcr001,sRNA,NC_002505,52,1.0528481022286E-06,3.00633469761155E-05,2,-,508418,508451,21903,21939,+,34,36,508251,508583,21897,21940,0.2692,0.0385,0.4808,0.0577,0.5725,0.9399,0.0418,1,0,0.975
VC2506,CDS,NC_002505,Vcr001,sRNA,NC_002505,52,2.2896940374997E-20,2.2920938129813E-18,2,-,2694698,2694776,21904,21939,+,79,36,2693521,2696010,21898,21940,0.2885,0.0577,0.3269,0.0577,0.584,0.9582,0.133,0.9887,0,0.975
VC1990,5UTR,NC_002505,Vcr017,sRNA,NC_002505,51,6.64610157810666E-10,3.1929810299728E-08,2,-,2143482,2143516,350284,350319,-,35,36,2141667,2143638,350274,350354,0.2353,0.0392,0.2941,0.0392,0,0.5211,0,0.8758,0.1413,1
VC1202,CDS,NC_002505,Vcr017,sRNA,NC_002505,51,6.74904158345935E-13,4.24810139185229E-11,2,-,1277511,1277549,350279,350316,-,39,37,1276489,1277627,350274,350364,0.2353,0.0392,0.6667,0.0784,0.2051,0.5586,0.1296,0.871,0.0326,1
VC1043,CDS,NC_002505,Vcr079,sRNA,NC_002505,51,2.17893242114248E-33,3.47924042074727E-31,2,-,1112716,1112763,2347178,2347213,-,47,36,1112125,1112858,2347174,2347303,0.3333,0.0588,0.3529,0.0588,0.0783,0.7562,0,0.5381,0.1887,1
VC1222,CDS,NC_002505,VqmR,sRNA,NC_002506,51,6.13023951923232E-13,3.87735787428771E-11,2,+,1300428,1300465,1031530,1031567,+,38,39,1300150,1300608,1031474,1031588,0.3137,0.1176,0.4314,0.1961,0.6396,0.6112,0,1,0.24,1
VC2089,CDS,NC_002505,Vcr043,sRNA,NC_002505,51,7.39549843867162E-08,2.65862550742978E-06,2,-,2251369,2251424,1114687,1114726,+,56,40,2250391,2252062,1114602,1114749,0.3922,0.0392,0.4706,0.0588,0.38,0.8572,0,0.9337,0.0755,1
VCA0522:Vcr098,IGR,NC_002506,Vcr214,sRNA,NC_002505,51,1.51328106910888E-65,4.55335776947561E-63,2,+,458416,458441,2376068,2376135,+,26,68,458255,460969,2376040,2376143,0.2353,0.0196,0.2353,0.0392,0.3698,0.3547,0.3257,0.968,0.1053,1
VC0249,CDS,NC_002505,Vcr228,sRNA,NC_002506,51,0.000899102289991796,0.00944166232688682,2,+,255652,255691,787392,787427,+,40,36,254743,255998,787294,787432,0.4902,0.3333,0.6275,0.3333,0.6632,0.7638,0,0.8799,0.1697,1
VC0414,CDS,NC_002505,GcvB,sRNA,NC_002505,51,9.89691577425291E-20,9.63852202377639E-18,2,+,438850,438884,954752,954796,-,35,45,438579,440279,954718,954882,0.3725,0.0392,0.6078,0.0588,0.1743,0.8349,0.0931,0.5455,0.1961,1
FarS,sRNA,NC_002505,VC2698,CDS,NC_002505,51,0.00160944295648736,0.0145550292526879,2,-,2266099,2266131,2865832,2865866,+,34,35,2266034,2266135,2864970,2865964,0.5882,0.1569,0.6078,0.1765,0.3023,0.6256,0,0.8547,0.0083,0.6933
Vcr017,sRNA,NC_002505,VCA0293:VCA0294,IGR,NC_002506,51,0.00883237890290699,0.0463144895297971,2,-,350321,350358,312335,312368,+,38,34,350292,350369,312311,312419,0.2157,0.098,0.3725,0.098,0.5036,0.3968,0,0.8152,0.0375,0.7125
VCA0565,CDS,NC_002506,Vcr001,sRNA,NC_002505,51,3.91253680576406E-12,2.31832836830558E-10,2,+,503615,503652,21905,21939,+,38,35,503435,504735,21901,21941,0.4118,0.098,0.451,0.1176,0.2653,0.0926,0.1207,0.988,0,1
VC2285,CDS,NC_002505,Vcr017,sRNA,NC_002505,51,4.06310181880492E-07,1.2775761620476E-05,2,-,2441038,2441076,350286,350323,-,39,38,2439889,2441303,350274,350364,0.4118,0.0588,0.7451,0.0784,0.1412,0.4815,0,0.8985,0.0326,1
VCA0533,CDS,NC_002506,Vcr091,sRNA,NC_002506,51,3.97362159919731E-135,2.16591503178446E-132,2,+,471490,471531,82970,83003,+,42,34,471327,471645,82958,83011,0.2941,0.2353,0.3725,0.3725,0.6898,0.2202,0,1,0,1
VC0243,CDS,NC_002505,VC0025,3UTR,NC_002505,51,2.11975335391073E-08,8.35613032647832E-07,2,+,250110,250138,21871,21895,+,30,25,249575,250366,21653,21927,0.2941,0.0392,0.2941,0.0392,0.7274,1,0.2248,0.9304,0,1
VC1919,CDS,NC_002505,VcdRP,sRNA,NC_002505,51,6.02260650783947E-31,8.98291605909254E-29,2,-,2069171,2069213,2433406,2433444,-,43,39,2069060,2069288,2433386,2433619,0.1961,0.1176,0.3922,0.1569,0.0411,0.8123,0,0.4485,0.2393,1
VC1147,CDS,NC_002505,VqmR,sRNA,NC_002506,50,9.32942435259263E-14,6.24214035940917E-12,2,+,1218390,1218433,1031536,1031574,+,43,40,1217788,1219020,1031480,1031588,0.42,0.12,0.48,0.26,0.5012,0.6528,0,0.9645,0.28,1
VC1085,CDS,NC_002505,Vcr001,sRNA,NC_002505,50,0.00105848344634578,0.0106759981704721,2,+,1152016,1152055,21904,21939,+,40,36,1151472,1152599,21899,21940,0.38,0.08,0.58,0.08,0.5631,0.082,0.1158,0.9801,0,0.975
VC2758,CDS,NC_002505,FarS,sRNA,NC_002505,50,0.00275147588590599,0.0213611784493503,2,+,2942504,2942540,2266026,2266061,-,37,37,2942246,2944213,2266014,2266119,0.38,0.14,0.66,0.14,0.1006,0.9244,0,0.871,0.1282,1
VC0247,CDS,NC_002505,VC0249,CDS,NC_002505,50,1.8065685577461E-23,2.08514463390675E-21,2,+,254178,254219,255636,255670,+,42,35,253849,254431,254966,256149,0.32,0.06,0.36,0.06,0.6969,0.6244,0.2429,0.9571,0.1505,0.9866
VC1535,CDS,NC_002505,Qrr1,sRNA,NC_002505,50,8.14865308220408E-84,3.04067427862073E-81,2,-,1647532,1647577,1089970,1090005,-,46,36,1647096,1648207,1089963,1090040,0.44,0.08,0.56,0.1,0.9211,0.5687,0.5875,1,0.1915,1
VC2086,CDS,NC_002505,Vcr064,sRNA,NC_002505,50,1.79518673903954E-06,4.84184187084631E-05,2,-,2246139,2246198,1595733,1595767,-,59,35,2245408,2246638,1595729,1595788,0.34,0.04,0.54,0.04,0.3967,0.4886,0,0.9992,0.2027,1
VCA1074,CDS,NC_002506,Vcr001,sRNA,NC_002505,50,8.48465817968425E-23,9.40712756580136E-21,2,-,1027718,1027760,21905,21940,+,42,36,1027667,1027846,21902,21940,0.42,0.06,1.54,0.06,0.1932,0.965,0.0452,0.2526,0.025,0.975
VC2357,CDS,NC_002505,VadR,sRNA,NC_002506,50,4.47311949784293E-21,4.67562246788082E-19,2,+,2513905,2513948,3247,3281,+,44,35,2513884,2514085,3206,3285,0.38,0.1,0.46,0.24,0.347,0.5424,0.073,0.9356,0.0482,1
VC0914,CDS,NC_002505,Vssrna24,sRNA,NC_002505,50,2.48258069829972E-05,0.000488580328769917,2,+,977046,977086,106498,106535,+,41,38,975805,977767,106480,106538,0.32,0.04,0.42,0.04,0.6362,0.3104,0.2244,0.8553,0,1
VCA0559:VCA0561,IGR,NC_002506,Vcr017,sRNA,NC_002505,50,7.20176979153256E-28,9.7120343423143E-26,2,+,498162,498201,350276,350311,-,40,36,498141,498410,350274,350326,0.3,0.02,0.42,0.02,0.2328,0.987,0.181,0.4139,0.4457,1
VC2524,CDS,NC_002505,CarZ,sRNA,NC_002505,50,1.6910164025374E-96,7.39705994335151E-94,2,+,2709848,2709891,2553979,2554010,-,44,32,2709838,2709924,2553977,2554019,0.26,0.22,0.36,0.22,0.6406,0.9794,0.5458,0.7002,0.3788,1
VCA0375,CDS,NC_002506,Vcr017,sRNA,NC_002505,50,3.26215063242576E-12,1.95071361396447E-10,2,+,360213,360252,350277,350312,-,40,36,359942,360310,350274,350356,0.28,0.02,0.42,0.02,0.884,0.9778,0,1,0.1196,1
VCA0975,CDS,NC_002506,Qrr3,sRNA,NC_002506,50,3.94585384460429E-24,4.68948513593503E-22,2,-,923893,923935,772294,772329,+,42,36,922371,924079,772269,772365,0.3,0.04,0.36,0.04,0.1122,0.6621,0.0335,0.7572,0.1028,1
VC0503:VC0512,IGR,NC_002505,VqmR,sRNA,NC_002506,49,8.73371651412012E-16,6.74524104279326E-14,2,+,538307,538344,1031526,1031561,+,37,36,536972,538689,1031452,1031589,0.7347,0.0408,1.7551,0.0408,0.3386,0.5873,0.0056,0.4224,0.0933,1
VC1990:VC1993,IGR,NC_002505,VqmR,sRNA,NC_002506,49,2.00182678330742E-11,1.10914414360485E-09,2,-,2143661,2143691,1031520,1031562,+,31,43,2143601,2143760,1031477,1031588,0.2653,0.0816,0.4898,0.102,0.9612,0.8279,0.8727,1,0.26,1
VC0479,CDS,NC_002505,Vcr017,sRNA,NC_002505,49,3.45684516650419E-29,4.87654056151199E-27,2,+,510712,510749,350279,350315,-,38,36,510672,510792,350275,350348,0.3265,0.0408,0.4898,0.0408,0.8436,0.9532,0.0316,1,0.2065,1
VC0480,CDS,NC_002505,TarB,sRNA,NC_002505,49,3.84778437283074E-26,4.93944492319403E-24,2,+,510892,510935,911237,911271,-,44,35,510749,511327,911233,911297,0.1837,0.0408,0.2857,0.0408,0.1835,0.9554,0,0.6373,0.2644,1
VC0567,CDS,NC_002505,Vcr214,sRNA,NC_002505,49,5.65243524391103E-07,1.71916266669101E-05,2,-,601471,601509,2376076,2376128,+,39,53,601062,601574,2376036,2376143,0.2653,0.0612,0.3265,0.0612,0.2351,0.8768,0,1,0.0702,1
VC1956,CDS,NC_002505,Vcr017,sRNA,NC_002505,49,1.61080562553372E-07,5.47321680380843E-06,2,-,2110131,2110173,350281,350316,-,43,36,2109548,2110282,350274,350356,0.3265,0.0612,0.4286,0.0612,0.4968,0.5532,0.3409,1,0.1196,1
VC0304,CDS,NC_002505,VqmR,sRNA,NC_002506,49,6.60712366811616E-13,4.16128879590989E-11,2,-,315936,315984,1031535,1031570,+,49,36,314738,316345,1031475,1031588,0.102,0.0612,0.1224,0.0612,0.2677,0.8803,0,1,0.2467,1
VCA0121,CDS,NC_002506,TfoR,sRNA,NC_002505,49,6.09971310637874E-70,1.92434858118783E-67,2,+,136083,136118,2236654,2236697,+,36,43,136040,136285,2236591,2236710,0.3673,0.0612,0.4082,0.0816,0.0431,0.5884,0,0.1755,0.1,1
VCA1096,CDS,NC_002506,Qrr3,sRNA,NC_002506,49,3.39551810304699E-18,3.06329284393518E-16,2,-,1052527,1052565,772302,772337,+,39,36,1052445,1052848,772274,772365,0.3265,0.0816,0.5714,0.0816,0.8986,0.7358,0.0477,1,0.1495,1
VCA0593,5UTR,NC_002506,Vcr017,sRNA,NC_002505,49,4.86152215798493E-16,3.8401229920004E-14,2,-,532163,532206,350276,350311,-,44,37,531593,532258,350274,350318,0.2449,0.0408,0.2653,0.0408,0,0.6045,0,0.5901,0.5326,1
Vcr095:VCA0202,IGR,NC_002506,Vcr001,sRNA,NC_002505,49,6.8086217159345E-16,5.31363416959688E-14,2,-,214604,214643,21904,21939,+,40,36,214117,215043,21898,21941,0.5102,0.0816,0.6122,0.0816,0.7922,0.9459,0.7223,0.8699,0,1
VC1084,CDS,NC_002505,VqmR,sRNA,NC_002506,49,1.20725684180851E-12,7.45028467954013E-11,2,+,1150763,1150833,1031530,1031567,+,71,38,1150022,1151022,1031475,1031588,0.2041,0.102,0.2449,0.102,0.6391,0.6152,0.0243,0.7824,0.2467,1
VC0533,CDS,NC_002505,TarB,sRNA,NC_002505,49,0.00904019205468864,0.0470159533730433,2,+,564481,564520,911241,911275,-,40,35,564316,564629,911232,911300,0.2653,0.0408,0.3061,0.0408,0.8524,0.9132,0.6342,0.969,0.2299,1
VC2090,CDS,NC_002505,Vcr001,sRNA,NC_002505,49,7.60133520666487E-06,0.000173926902644104,2,-,2252096,2252135,21904,21939,+,40,36,2252042,2252403,21897,21941,0.3061,0.0204,0.4286,0.0204,0.8408,0.9505,0,0.9971,0,1
VC2592,CDS,NC_002505,Vssrna24,sRNA,NC_002505,49,1.6155592489039E-06,4.39608619561255E-05,2,-,2761971,2762008,106499,106535,+,39,37,2761844,2762062,106480,106538,0.3265,0.1429,0.5714,0.1429,0.2711,0.9639,0,0.7266,0,1
VC1437,CDS,NC_002505,Vcr017,sRNA,NC_002505,49,0.000118000473503379,0.001854046377296,2,-,1533583,1533617,350279,350314,-,35,36,1533395,1534532,350274,350346,0.2041,0.102,0.3469,0.1224,0.9215,0.5708,0.5215,1,0.2283,1
VCA0940,CDS,NC_002506,Vcr001,sRNA,NC_002505,49,6.08875147471199E-15,4.50208684148289E-13,2,+,891496,891535,21905,21939,+,40,35,891315,891939,21902,21941,0.2857,0.1429,0.4694,0.1429,0.2162,0.0898,0,0.7477,0.025,1
VC1741,CDS,NC_002505,FarS,sRNA,NC_002505,48,3.74904642089859E-20,3.71369623057404E-18,2,-,1877877,1877915,2266029,2266068,-,39,40,1877806,1878231,2266016,2266134,0.2917,0.0625,0.375,0.0625,0.9672,0.563,0.4421,1,0,1
VCA0954,CDS,NC_002506,FarS,sRNA,NC_002505,48,0.000551454437394841,0.00647107416847831,2,+,903773,903819,2266025,2266061,-,47,38,903244,903966,2266016,2266106,0.2292,0.0625,0.2708,0.0625,0.7474,0.9339,0.1228,0.9076,0.2393,1
VC0384,CDS,NC_002505,Vcr001,sRNA,NC_002505,48,1.26263644358236E-15,9.67980983099526E-14,2,+,397952,397990,21904,21938,+,39,35,397027,398677,21899,21940,0.2708,0.0417,0.5,0.0417,0.6041,0.0719,0.0819,0.9767,0,0.975
VC2059,CDS,NC_002505,VC0025,3UTR,NC_002505,48,1.16986771015388E-08,4.79314275625383E-07,2,-,2214578,2214601,21876,21899,+,24,24,2214135,2214675,21652,21924,0.2292,0.0417,0.25,0.0417,0.1593,1,0,1,0,1
VCA0843,CDS,NC_002506,Vcr229,sRNA,NC_002506,48,3.25528706760195E-11,1.76789087804367E-09,2,+,786096,786132,897640,897683,+,37,44,785515,787298,897526,897724,0.3333,0.2292,0.4583,1,0.2645,0.5661,0,1,0,0.9899
VC2544,CDS,NC_002505,Vcr229,sRNA,NC_002506,48,0.000174780955892853,0.00256243293312736,2,+,2724909,2724950,897629,897668,+,42,40,2724769,2725575,897528,897724,0.3542,0.1875,0.625,0.625,0.048,0.5108,0,0.6673,0.005,0.9899
VCA0699,CDS,NC_002506,VC0025,3UTR,NC_002505,48,1.65387278364607E-54,4.10938046855869E-52,2,+,638184,638205,21895,21918,+,22,25,637912,638585,21885,21920,0.5417,0.0208,0.5417,0.0208,0.708,1,0.4685,1,1,1
VC1727,CDS,NC_002505,VC1726,CDS,NC_002505,48,4.17734561656013E-58,1.0982304919052E-55,2,-,1865936,1865980,1864229,1864266,-,45,39,1865335,1866697,1863776,1865258,0.2917,0.0833,0.3125,0.125,0.5048,0.7323,0,0.9984,0.0502,1
VCA0339,CDS,NC_002506,Vcr228,sRNA,NC_002506,48,4.65176501323664E-25,5.75166987842106E-23,2,+,337925,337968,787394,787428,+,43,36,337678,338075,787343,787432,0.2917,0.0417,0.4375,0.0417,0.633,0.7732,0,1,0.4667,1
VC1396,CDS,NC_002505,Vcr001,sRNA,NC_002505,48,3.92866223191356E-16,3.13416932032405E-14,2,-,1486855,1486890,21904,21939,+,36,36,1486797,1487034,21901,21940,0.4375,0.0208,0.5625,0.0208,0.8191,0.9505,0.1308,1,0,0.975
VC0972,CDS,NC_002505,VC0973,CDS,NC_002505,48,6.73136260257984E-45,1.4072197373333E-42,2,+,1037866,1037907,1039220,1039252,+,43,33,1037756,1038279,1039110,1039841,0.4167,0.1667,0.5625,0.2083,0.0155,0.2487,0,0.3699,0.1141,1
VC1213,CDS,NC_002505,Vcr001,sRNA,NC_002505,48,0.000217588706521486,0.00306992040212025,2,+,1290678,1290723,21904,21939,+,46,36,1290474,1291229,21898,21940,0.375,0.0833,0.5625,0.0833,0.2296,0.0745,0,1,0,0.975
VC0892,CDS,NC_002505,Vcr001,sRNA,NC_002505,48,9.93321058792377E-06,0.000219508585631148,2,+,951340,951379,21905,21939,+,40,35,950809,951694,21899,21940,0.375,0.0417,0.875,0.0417,0.619,0.0911,0,1,0,0.975
VC1655,CDS,NC_002505,Vcr001,sRNA,NC_002505,48,1.55654792198048E-09,7.14194127851324E-08,2,+,1787628,1787667,21904,21938,+,40,35,1786937,1788232,21899,21941,0.3125,0.0833,0.5833,0.0833,0.5135,0.0781,0,0.9306,0,1
VC0469,CDS,NC_002505,Vcr001,sRNA,NC_002505,47,1.66597137297414E-24,2.00976377368442E-22,2,-,497921,497960,21905,21939,+,39,35,497879,498132,21901,21940,0.1915,0.0851,0.2553,0.0851,0.9271,0.9484,0.6389,0.985,0,0.975
VCA0107,CDS,NC_002506,VrrA,sRNA,NC_002505,47,1.24796973682335E-48,2.79408346948264E-46,2,+,116821,116851,1878780,1878820,+,31,41,116770,117027,1878747,1878824,0.2979,0.0638,0.2979,0.0638,0.0108,0.6877,0,0.3577,0.4532,1
VC2312,CDS,NC_002505,FarS,sRNA,NC_002505,47,2.77499349184513E-15,2.09046163127717E-13,2,-,2463612,2463640,2266019,2266063,-,29,44,2463375,2463654,2266016,2266110,0.1489,0.0638,0.1702,0.0638,0.3442,0.6087,0.3065,0.5588,0.2051,1
VC1180,CDS,NC_002505,Vcr001,sRNA,NC_002505,47,5.90978787751386E-14,4.02922138926058E-12,2,-,1253406,1253447,21904,21938,+,42,35,1252473,1253729,21899,21941,0.383,0.0851,0.4681,0.0851,0.1799,0.9287,0,0.7223,0,1
VCA0386:VCA0427,IGR,NC_002506,Vcr001,sRNA,NC_002505,47,2.10572093254241E-14,1.48597275929754E-12,2,-,379846,379879,21904,21939,+,34,36,366833,386276,21900,21941,0.3404,0.0851,0.4255,0.0851,0.4111,0.9606,0.1386,0.9627,0,1
VC0468,CDS,NC_002505,VcdRP,sRNA,NC_002505,47,4.48904759480434E-61,1.25631789260077E-58,2,-,497536,497579,2433398,2433432,-,44,35,497346,497781,2433385,2433473,0.3617,0.0638,0.5106,0.0638,0.333,0.8523,0.0764,0.5314,0.718,1
VCA0015,5UTR,NC_002506,Vcr096,sRNA,NC_002506,47,5.76611284906503E-31,8.6374711165944E-29,2,+,17123,17164,243937,243972,-,42,36,17079,17444,243936,243978,0.2979,0.0851,0.5532,0.0851,0,0.9711,0,0.1132,0.16,1
VCA0446,CDS,NC_002506,Vcr214,sRNA,NC_002505,47,2.05427547777515E-16,1.66434681490811E-14,2,+,400205,400236,2376081,2376134,+,32,54,400095,400313,2376030,2376143,0.2979,0.0638,0.4043,0.0851,0.7699,0.4683,0.0314,1,0.0175,1
VC0362,CDS,NC_002505,VC0321,CDS,NC_002505,47,6.54704943752922E-97,2.88816427920225E-94,2,+,382257,382297,335944,335978,+,42,36,381698,382965,335274,336496,0.4255,0.0426,0.6383,0.0426,0.4539,0.5217,0,1,0,0.9882
VC2369,CDS,NC_002505,Vcr001,sRNA,NC_002505,47,9.23575498168567E-09,3.82925215208409E-07,2,-,2525720,2525767,21905,21940,+,48,36,2525237,2527616,21902,21941,0.383,0.1064,0.5106,0.1064,0.8325,0.9633,0.028,1,0.025,1
VC0030,CDS,NC_002505,GcvB,sRNA,NC_002505,47,4.76357446289322E-50,1.10698878070837E-47,2,-,27623,27667,954771,954804,-,45,34,27578,27780,954718,954882,0.2766,0.0851,0.3191,0.1489,0.8947,0.5799,0.3415,1,0.1961,1
VC1539a,CDS,NC_002505,VqmR,sRNA,NC_002506,47,6.85197842557215E-27,8.96171635562677E-25,2,+,1651864,1651901,1031518,1031561,+,38,44,1651819,1652011,1031473,1031588,0.4681,0.0213,0.6596,0.0213,0.0947,0.5362,0,0.6355,0.2333,1
