name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,meanlength1,meanlength2,minleft1,maxright1,minleft2,maxright2,nms1,nms2,meanmiss1,meanmiss2,relmean1,relmean2,relmin1,relmax1,relmin2,relmax2
deoA,CDS,NC_002505,VC1865,3UTR,NC_002505,34,0,6.364215392071873e-5,0.001618469405003039,2,-,2505711,2505755,2006700,2006734,+,44,36,2505632,2505822,2006620,2006751,0.3235,0.0882,0.7941,0.0882,0.9449,1.0,0.8626,1.0,0.9562,1.0
tRNA-Met-7:VC0343,IGR,NC_002505,Vcr214,sRNA,NC_002505,34,0,3.268955566700118e-8,1.6529323555541508e-6,2,+,364449,364490,2376094,2376129,+,42,36,364423,364716,2376045,2376143,0.3235,0.0294,0.3824,0.0294,0.809,0.5787,0.7726,0.9324,0.1491,1.0
23Sa:5Sa,IGR,NC_002505,VC1896,CDS,NC_002505,34,0,2.629464550936504e-46,6.936093213279507e-44,2,+,58688,58729,2043787,2043822,-,42,36,58685,58760,2043785,2043834,0.2941,0.5,0.5294,0.6176,0.4636,0.078,0.1111,0.7063,0.0451,0.0797
VCA1020,CDS,NC_002506,Vcr043,sRNA,NC_002505,34,0,0.002108486107519694,0.027631367652770366,2,-,968431,968459,1114659,1114738,+,29,80,968235,968787,1114636,1114749,0.1471,0.0294,0.1471,0.0294,0.7717,0.9284,0.3848,0.9848,0.2893,1.0
VC1602,CDS,NC_002505,VadR,sRNA,NC_002506,59,0,5.316447897795545e-14,4.512554805589345e-12,2,-,1716238,1716278,3246,3279,+,41,34,1715739,1716558,3229,3285,0.5,0.0588,0.5882,0.2059,0.2964,0.9291,0.0,0.8022,0.3253,1.0
VC2407,CDS,NC_002505,murE,CDS,NC_002505,34,0,3.497149175346491e-72,1.343156544784067e-69,2,-,2578632,2578671,2576900,2576931,-,40,32,2577738,2579228,2576021,2577458,0.2647,0.0588,0.2647,0.0588,0.3585,0.4018,0.0166,0.872,0.0592,0.9935
VC2604,CDS,NC_002505,VrrA,sRNA,NC_002505,34,0,4.835133074822253e-5,0.0012835717565822607,2,-,2774266,2774309,1878765,1878801,+,44,36,2773930,2774591,1878684,1878824,0.3235,0.1176,0.5294,0.1176,0.426,0.839,0.0,0.9818,0.0,1.0
VCA0792:VCA0798,IGR,NC_002506,TfoR,sRNA,NC_002505,34,0,5.4319386228832474e-9,3.029222284569234e-7,2,-,738195,738232,2236657,2236698,+,37,42,737601,738412,2236591,2236709,0.2647,0.0,0.3235,0.0,0.5691,0.9229,0.4717,0.8357,0.1,1.0
VC1012,CDS,NC_002505,rnfD,CDS,NC_002505,34,2,3.507376995954365e-54,1.0404437238836903e-51,2,-,1081183,1081228,1082642,1082675,-,46,34,1080992,1081589,1082338,1083229,0.3529,0.0588,0.5,0.0588,0.7726,0.6997,0.1864,1.0,0.1702,1.0
VC0894,CDS,NC_002505,TfoR,sRNA,NC_002505,33,0,1.5160070486601145e-11,1.0778999411098924e-9,2,+,954199,954241,2236667,2236701,+,43,35,954111,954275,2236607,2236709,0.4242,0.0303,1.0606,0.0303,0.895,0.6853,0.8057,0.9187,0.2231,1.0
VC1009,CDS,NC_002505,Vcr043,sRNA,NC_002505,33,1,0.002394492016454093,0.030234083167699967,2,-,1079672,1079707,1114671,1114727,+,36,57,1079364,1079784,1114607,1114749,0.3636,0.0,0.3939,0.0,0.158,0.8593,0.0,0.8591,0.1069,1.0
VC0360,CDS,NC_002505,VrrA,sRNA,NC_002505,33,1,6.834593887494599e-5,0.001720587712033695,2,+,379032,379068,1878755,1878796,+,36,42,378937,379415,1878687,1878824,0.303,0.0,0.5455,0.0,0.1543,0.511,0.0,0.8936,0.0216,1.0
VC1649,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,2,0.0002175797686050042,0.00459244092256962,2,-,1775766,1775833,21904,21939,+,67,36,1774965,1776477,21899,21940,0.3636,0.0909,0.4848,0.0909,0.4396,0.9409,0.0079,0.9265,0.0,0.975
ubiA,CDS,NC_002505,FarS,sRNA,NC_002505,33,0,4.515296815215684e-8,2.2455350330114877e-6,2,-,93954,93979,2266026,2266079,-,26,54,93778,94308,2266017,2266110,0.1212,0.1818,0.1818,0.2121,0.4258,0.4701,0.0117,0.6323,0.2051,1.0
VC0490,CDS,NC_002505,Vcr026,sRNA,NC_002505,33,0,5.971493895900365e-10,3.710045532757244e-8,2,-,524637,524745,523155,523186,-,108,32,523467,525086,522818,523392,0.2121,0.0909,0.2121,0.0909,0.2446,0.3962,0.0158,0.8414,0.059,1.0
VC2773,CDS,NC_002505,Qrr4,sRNA,NC_002506,33,4,0.0007782895610951989,0.01297384828037519,2,-,2957776,2957815,908228,908261,-,40,34,2957714,2958048,908201,908286,0.3333,0.0,0.4545,0.0,0.9413,0.4306,0.5899,1.0,0.1905,1.0
VC2598,CDS,NC_002505,VC2599,CDS,NC_002505,33,1,3.8835812657898835e-41,9.239360817594957e-39,2,-,2765471,2765533,2767233,2767265,-,63,34,2765057,2766002,2766279,2768359,0.3636,0.0606,0.4242,0.0606,0.7049,0.4879,0.0,1.0,0.0442,0.888
VCA0127,CDS,NC_002506,Spot42,sRNA,NC_002505,33,0,7.788541591303219e-7,3.197159095441453e-5,2,+,141694,141728,106139,106178,+,34,40,141610,142038,106108,106183,0.3939,0.303,0.4545,0.3333,0.0872,0.5755,0.0,0.8282,0.2936,0.9817
VCA0163:VCA0165,IGR,NC_002506,TfoR,sRNA,NC_002505,33,1,6.1546127524541e-19,7.06141393140416e-17,2,+,181271,181305,2236668,2236705,+,35,38,181216,181416,2236608,2236709,0.303,0.0909,0.3333,0.1212,0.1996,0.6925,0.069,0.3627,0.2308,1.0
ndk,CDS,NC_002505,Vcr001,sRNA,NC_002505,151,1,2.95908892583114e-20,3.596727962716618e-18,2,+,808045,808084,21903,21938,+,40,36,807940,808287,21897,21940,0.2727,0.0606,0.7273,0.0606,0.2809,0.0561,0.0,0.7547,0.0,0.975
VC0162,CDS,NC_002505,tRNA-Ser-1:VC0162,IGR,NC_002505,33,2,5.521089718257328e-50,1.5450616212939922e-47,2,+,158329,158404,156750,156791,+,76,42,157602,158958,156380,157375,0.2727,0.1515,0.303,0.1515,0.649,0.4155,0.1085,1.0,0.0761,0.9881
5Sg:23Sg,IGR,NC_002505,VC1896,CDS,NC_002505,33,0,5.744927409179417e-44,1.4469317795944508e-41,2,-,2928083,2928124,2043788,2043823,-,42,36,2928052,2928128,2043785,2043834,0.303,0.6667,0.3939,0.7576,0.4663,0.0532,0.1111,0.7143,0.0451,0.0797
VC2487,CDS,NC_002505,Spot42,sRNA,NC_002505,33,0,3.1961971377801465e-9,1.8347628526818283e-7,2,-,2668008,2668042,106140,106173,+,35,34,2667721,2668360,106127,106183,0.303,0.0909,0.3636,0.0909,0.4504,0.8905,0.1268,0.7142,0.4679,0.9817
VC2766,CDS,NC_002505,Vcr001,sRNA,NC_002505,347,17,1.466358625007802e-16,1.482414431334113e-14,2,-,2953952,2953982,21904,21939,+,31,36,2952432,2954059,21898,21941,0.2424,0.0606,0.3333,0.0606,0.06,0.9439,0.0,1.0,0.0,1.0
VCA0284,5UTR,NC_002506,VadR,sRNA,NC_002506,33,2,1.4740878943132712e-25,2.2344800970644404e-23,2,+,304506,304547,3246,3281,+,42,35,304454,304655,3216,3285,0.5455,0.0909,0.8485,0.0909,0.0,0.5345,0.0,0.0,0.1687,1.0
tig,CDS,NC_002505,VrrA,sRNA,NC_002505,33,0,0.0005972028504476484,0.010535393523552377,2,-,2074279,2074320,1878764,1878803,+,43,40,2073907,2075330,1878704,1878823,0.2727,0.0303,0.303,0.0303,0.7403,0.8559,0.0,1.0,0.1439,1.0
gpsA,CDS,NC_002505,Vcr079,sRNA,NC_002505,65,1,8.474973725795558e-38,1.8733410909820346e-35,2,-,2823052,2823094,2347180,2347215,-,43,35,2823010,2823284,2347174,2347260,0.5152,0.1212,0.6364,0.1818,0.9985,0.7448,0.7737,1.0,0.4591,1.0
VC1101,CDS,NC_002505,Qrr3,sRNA,NC_002506,33,0,0.0011716041342894736,0.01784846295936849,2,+,1170899,1170940,772305,772340,+,43,36,1170827,1171589,772268,772365,0.2424,0.0606,0.303,0.0606,0.2291,0.4404,0.1119,0.9016,0.0935,1.0
VC0162,CDS,NC_002505,Qrr2,sRNA,NC_002506,33,0,0.002255567591267374,0.0290142222734274,2,+,157697,157732,48513,48549,+,36,37,157501,158501,48475,48555,0.1515,0.0,0.1515,0.0,0.1962,0.7466,0.0404,0.7143,0.5181,1.0
VC1971,CDS,NC_002505,Qrr1,sRNA,NC_002505,33,0,3.9362137449115546e-5,0.0010761298608714099,2,-,2122518,2122543,1089968,1090013,-,27,45,2122258,2122704,1089963,1090053,0.1212,0.0606,0.1212,0.0606,0.5366,0.4803,0.4063,0.7182,0.0532,1.0
VC2500,CDS,NC_002505,Vcr017,sRNA,NC_002505,100,0,4.028732646893034e-5,0.0010975290102227984,2,-,2686096,2686134,350278,350312,-,39,36,2685962,2686161,350274,350339,0.1515,0.1212,0.2121,0.4848,0.2453,0.5926,0.1864,0.3673,0.3043,1.0
VC0560,CDS,NC_002505,Vcr017,sRNA,NC_002505,212,0,6.433022646409533e-10,3.985446198989058e-8,2,+,594743,594785,350284,350319,-,43,36,594633,595552,350274,350362,0.4545,0.1212,0.8182,0.1212,0.0863,0.9005,0.0,0.6404,0.0543,1.0
VC2261,CDS,NC_002505,Vcr214,sRNA,NC_002505,33,0,1.1132795374789962e-30,2.027879709378552e-28,2,+,2416434,2416474,2376097,2376133,+,41,37,2416420,2416483,2376047,2376143,0.303,0.0606,0.3636,0.0606,0.0161,0.6087,0.0,0.0273,0.1667,1.0
rpsH,CDS,NC_002505,Vcr017,sRNA,NC_002505,89,1,2.45566724952618e-10,1.5788662551279798e-8,2,-,2757998,2758034,350280,350315,-,37,35,2757754,2758086,350274,350361,0.3636,0.0303,0.3939,0.0303,0.1479,0.5669,0.0,0.7704,0.0652,1.0
VC1985,CDS,NC_002505,TfoR,sRNA,NC_002505,33,1,0.000138390993630135,0.003134722748151914,2,-,2137973,2138011,2236666,2236704,+,39,39,2137566,2138700,2236608,2236710,0.3333,0.0909,0.4242,0.0909,0.4873,0.9699,0.0594,0.7265,0.2308,1.0
VC0820,CDS,NC_002505,VC0821,CDS,NC_002505,33,1,2.8779116480913724e-29,4.972503584209168e-27,2,+,879069,879106,881179,881219,+,38,42,877888,880036,880082,882402,0.2727,0.0909,0.3939,0.0909,0.7009,0.2284,0.3006,1.0,0.0,0.4943
VC2765,CDS,NC_002505,VrrA,sRNA,NC_002505,33,0,1.5256160889146225e-7,7.033525693679294e-6,2,-,2951972,2952008,1878767,1878810,+,37,44,2951562,2952376,1878720,1878824,0.3939,0.0909,0.5455,0.0909,0.5286,0.9054,0.0624,1.0,0.259,1.0
FarS,sRNA,NC_002505,VC1363:VC1365,IGR,NC_002505,33,2,1.3593129043916605e-9,8.142107117256765e-8,2,-,2266094,2266128,1453981,1454015,+,35,35,2266052,2266135,1453872,1454444,0.7273,0.1515,0.7879,0.3333,0.3429,0.4207,0.0,0.7009,0.2473,0.9406
VCA0836,CDS,NC_002506,TfoR,sRNA,NC_002505,33,1,0.00022623133354183575,0.0047467443779195635,2,-,781539,781577,2236654,2236701,+,39,48,781075,781774,2236608,2236709,0.4242,0.0303,1.0909,0.0303,0.2508,0.9445,0.0,1.0,0.2308,1.0
VC1478,CDS,NC_002505,VCA0792,CDS,NC_002506,33,0,2.993995319999011e-81,1.2772608340954087e-78,2,+,1583645,1583686,736707,736740,-,42,34,1583498,1584517,736639,737012,0.2121,0.0909,0.3636,0.0909,0.2013,0.8051,0.0,1.0,0.0,1.0
tRNA-Ser-1:VC0162,IGR,NC_002505,VC0162,CDS,NC_002505,33,1,5.521089718257355e-50,1.5450616212939922e-47,2,+,156707,156746,158205,158247,+,40,43,156407,157252,157545,158967,0.3333,0.0909,0.3939,0.0909,0.4114,0.5151,0.1008,0.8753,0.0701,1.0
VC0259,CDS,NC_002505,Vcr064,sRNA,NC_002505,33,0,4.7127244773735964e-18,5.165007997614258e-16,2,-,265186,265215,1595736,1595772,-,30,36,264823,265289,1595728,1595792,0.303,0.1515,0.3939,0.1515,0.1616,0.4251,0.0692,0.4883,0.1486,1.0
RyhB,sRNA,NC_002505,VC2646,3UTR,NC_002505,33,2,2.7062224290965596e-32,5.185514150770048e-30,2,+,102486,102529,2821303,2821329,+,44,27,102455,102615,2821296,2821338,0.6061,0.0909,0.8485,0.0909,0.3372,1.0,0.0,0.7327,1.0,1.0
VCA0862,CDS,NC_002506,TfoR,sRNA,NC_002505,33,0,2.2999662953243776e-9,1.343846244698598e-7,2,+,811938,811978,2236670,2236708,+,41,39,811745,813101,2236608,2236709,0.2727,0.0,0.303,0.0,0.0826,0.7063,0.0,0.9895,0.2308,1.0
VC1371,5UTR,NC_002505,Qrr3,sRNA,NC_002506,33,1,5.123937715587853e-25,7.604242908826828e-23,2,-,1462005,1462033,772314,772349,+,29,36,1461963,1462046,772275,772365,0.3939,0.0303,0.4242,0.0303,0.0,0.8499,0.0,0.0,0.1589,1.0
VCA0519,CDS,NC_002506,VCA0521,CDS,NC_002506,33,0,4.147233597692068e-37,9.022540920919162e-35,2,+,450012,450075,452601,452676,+,64,75,449466,450439,451626,454466,0.4848,0.1515,0.6364,0.1515,0.6674,0.3306,0.0459,1.0,0.0099,0.9438
VCA0333,CDS,NC_002506,GcvB,sRNA,NC_002505,33,0,1.344572452069433e-10,8.85352625383889e-9,2,+,334323,334365,954720,954755,-,43,36,334192,334417,954717,954760,0.2727,0.0303,0.3939,0.0303,0.6479,0.9921,0.0,0.8612,0.7941,1.0
VC2235:VC2238,IGR,NC_002505,Spot42,sRNA,NC_002505,33,1,1.298390140880663e-9,7.786090163275142e-8,2,-,2390273,2390310,106140,106174,+,38,35,2390142,2392192,106095,106183,0.3333,0.1818,0.4242,0.2727,0.9489,0.9008,0.1596,1.0,0.1743,0.9817
Spot42:Vssrna24,IGR,NC_002505,FarS,sRNA,NC_002505,33,2,2.3092824907133836e-8,1.189316806468721e-6,2,+,106421,106456,2266019,2266064,-,36,46,106370,106469,2266016,2266115,0.2424,0.0606,0.3636,0.0606,0.9194,0.9824,0.6259,0.9626,0.1624,1.0
dnaA,CDS,NC_002505,Vcr001,sRNA,NC_002505,33,5,0.0004994602128984118,0.009120685289038713,2,+,7550,7589,21904,21939,+,40,36,7184,7988,21898,21941,0.2424,0.0606,0.2424,0.0606,0.1356,0.0689,0.0,0.4168,0.0,1.0
VC1273,3UTR,NC_002505,Spot42,sRNA,NC_002505,33,0,9.097230524429567e-5,0.0021980456340535996,2,+,1348740,1348782,106143,106178,+,43,36,1348611,1348815,106103,106185,0.2727,0.1818,0.3939,0.1818,1.0,0.6163,0.8828,1.0,0.2477,1.0
VCA0709,CDS,NC_002506,TfoR,sRNA,NC_002505,33,1,5.348196671320687e-7,2.2649807461531557e-5,2,-,654949,654988,2236669,2236703,+,40,34,653669,655727,2236606,2236709,0.1818,0.1515,0.2424,0.2121,0.2793,0.9608,0.0159,0.7126,0.2154,1.0
VC1919,5UTR,NC_002505,VCA0933,5UTR,NC_002506,33,1,0.000502776142430864,0.009165901616085274,2,-,2069190,2069230,886019,886055,+,41,37,2068945,2069252,885948,886417,0.6061,0.0606,1.0303,0.0606,0.0,0.0,0.0,0.8713,0.0,1.0
pyrG,CDS,NC_002505,Vcr001,sRNA,NC_002505,101,1,3.358066508155051e-6,0.00012082443227288594,2,-,2628409,2628449,21904,21939,+,41,36,2628316,2629472,21898,21940,0.3636,0.0909,0.8182,0.1212,0.7477,0.9492,0.0984,0.8045,0.0,0.975
VC0414,CDS,NC_002505,VC0412,CDS,NC_002505,33,3,9.106969498656912e-49,2.471971263802793e-46,2,+,439669,439736,437502,437533,+,68,32,438663,441882,437087,437832,0.3333,0.0,0.3636,0.0,0.401,0.5628,0.1155,0.9721,0.0234,0.9909
VC0228,CDS,NC_002505,VrrA,sRNA,NC_002505,33,1,9.59885469975424e-9,5.171318806025352e-7,2,+,233227,233256,1878768,1878818,+,30,51,232932,233610,1878724,1878823,0.3636,0.0606,0.6061,0.0606,0.5708,0.6034,0.2325,0.9395,0.2878,1.0
VCA0333,CDS,NC_002506,VrrA,sRNA,NC_002505,33,0,1.3323591088950365e-12,1.0258499350577284e-10,2,+,334339,334377,1878773,1878812,+,39,40,334319,334423,1878709,1878823,0.1818,0.0606,0.4848,0.0606,0.6991,0.6409,0.4612,0.8857,0.1799,1.0
nudE,CDS,NC_002505,rplN,5UTR,NC_002505,33,1,1.8114264529068408e-54,5.385693652611341e-52,2,+,2895872,2895915,2759698,2759725,-,44,29,2895437,2895990,2759696,2759736,0.4848,0.0,0.6061,0.0,0.8349,0.0,0.0,0.9726,0.0,0.0
VC2022,CDS,NC_002505,GcvB,sRNA,NC_002505,33,2,5.1693132080904956e-6,0.00017872682072170014,2,-,2175360,2175399,954739,954774,-,39,36,2175300,2176031,954718,954853,0.2424,0.0606,0.3333,0.0606,0.9806,0.7243,0.2655,1.0,0.3382,1.0
VC1753,CDS,NC_002505,VadR,sRNA,NC_002506,32,1,5.278184411269392e-8,2.602205515028554e-6,2,+,1888029,1888061,3243,3281,+,33,39,1887627,1888289,3223,3285,0.0938,0.0625,0.0938,0.1563,0.3527,0.4977,0.0199,0.5276,0.253,1.0
potE,CDS,NC_002506,VqmR,sRNA,NC_002506,32,0,2.9908356974962866e-22,4.0021091320394324e-20,2,-,1013104,1013138,1031535,1031581,+,36,47,1012707,1013167,1031472,1031589,0.3438,0.125,0.4688,0.1562,0.0109,0.9556,0.0,0.3116,0.2267,1.0
bcp,CDS,NC_002505,Vcr043,sRNA,NC_002505,32,0,0.0003118750630399639,0.006220805542758074,2,+,2308375,2308411,1114694,1114730,+,37,37,2308145,2308552,1114622,1114750,0.4062,0.2188,0.625,0.3125,0.5125,0.6557,0.0,0.8137,0.2013,1.0
rpsF,CDS,NC_002505,MicV,sRNA,NC_002505,32,0,0.0031743840525732575,0.036742758973878985,2,+,384281,384323,2812106,2812136,-,44,30,384101,384578,2812094,2812164,0.375,0.0,1.0625,0.0,0.3544,0.8298,0.0,1.0,0.0,1.0
ruvB,CDS,NC_002505,VC1844,CDS,NC_002505,32,4,3.887942668424248e-39,8.894288547939234e-37,2,-,1985459,1985503,1983748,1983801,-,46,54,1984758,1985947,1982883,1984567,0.25,0.125,0.3125,0.1562,0.4396,0.4156,0.0,1.0,0.0,0.9803
VC2004,CDS,NC_002505,Spot42,sRNA,NC_002505,32,0,6.724573109716783e-8,3.2697503371818916e-6,2,+,2156858,2156883,106140,106181,+,26,43,2156714,2157728,106129,106184,0.2188,0.0625,0.2188,0.0625,0.1556,0.5846,0.0,1.0,0.4862,0.9908
VCA0592,CDS,NC_002506,TfoR,sRNA,NC_002505,32,0,7.19417271101004e-7,2.9689932525663103e-5,2,-,530709,530748,2236671,2236708,+,40,38,530544,531127,2236606,2236709,0.4375,0.0312,0.4375,0.0312,0.7995,0.9974,0.0536,1.0,0.2154,1.0
serB,CDS,NC_002505,GcvB,sRNA,NC_002505,32,0,1.7025979982270057e-16,1.712647510989198e-14,2,-,2502105,2502147,954724,954758,-,43,35,2501900,2502407,954718,954840,0.2812,0.0,0.4688,0.0,0.696,0.8051,0.3895,0.9037,0.402,1.0
VC1773,CDS,NC_002505,Spot42,sRNA,NC_002505,32,0,0.0007552481527357301,0.012688566184538449,2,-,1923323,1923358,106134,106170,+,36,37,1922632,1923839,106093,106184,0.3125,0.2188,0.3438,0.2812,0.5204,0.8632,0.0383,1.0,0.156,0.9908
obgE,CDS,NC_002505,Vcr064,sRNA,NC_002505,32,2,0.0005867461374537596,0.010377482984890307,2,+,468115,468154,1595731,1595766,-,41,36,467236,468401,1595728,1595781,0.1875,0.25,0.2188,0.2812,0.7595,0.9738,0.0,0.9701,0.2973,1.0
VC2145,CDS,NC_002505,Vcr214,sRNA,NC_002505,32,1,2.1333663476963463e-23,2.9818974440583663e-21,2,-,2301111,2301150,2376092,2376128,+,40,38,2300551,2301289,2376026,2376143,0.375,0.1562,0.5,0.1562,0.1555,0.8805,0.0,0.772,0.0,1.0
VC1343,CDS,NC_002505,VCA0482:VCA0503,IGR,NC_002506,32,0,1.466354651931575e-81,6.276021870310472e-79,2,-,1429966,1430010,428804,428836,-,45,34,1429905,1430241,428779,428840,0.375,0.5313,0.4062,0.7813,0.9709,0.3956,0.7224,1.0,0.3952,0.4013
VC2217,5UTR,NC_002505,VCA0895,3UTR,NC_002506,32,0,5.09298108631343e-35,1.0529125389152967e-32,2,-,2374182,2374222,850020,850045,+,40,27,2374164,2374227,850017,850047,0.2813,0.0938,0.4063,0.0938,0.0,1.0,0.0,0.0,1.0,1.0
VC1538:VC1542,IGR,NC_002505,Spot42,sRNA,NC_002505,32,0,2.0419847237869574e-10,1.322302478602186e-8,2,-,1651777,1651808,106143,106179,+,31,37,1651738,1652681,106127,106183,0.125,0.125,0.125,0.125,0.704,0.9467,0.483,0.7136,0.4679,0.9817
VC0976,CDS,NC_002505,Qrr3,sRNA,NC_002506,32,0,2.1923743697640266e-20,2.6834764733312143e-18,2,-,1041695,1041726,772311,772346,+,32,36,1041470,1041794,772277,772366,0.1562,0.125,0.3438,0.1563,0.0415,0.8262,0.0,0.2859,0.1776,1.0
VC0826,CDS,NC_002505,tmRNA,CDS,NC_002505,32,1,2.0561783359057238e-22,2.766251591022792e-20,2,+,889314,889355,914258,914278,-,42,21,889276,889412,914254,914359,0.375,0.0938,0.5,0.0938,0.765,0.9957,0.6466,0.8511,0.7488,1.0
23Sa:5Sa,IGR,NC_002505,tRNA-Glu-4:23Se,IGR,NC_002505,32,32,4.032048474668213e-26,6.260478253166377e-24,2,+,58693,58714,764606,764637,+,22,32,58685,58753,764519,764652,0.0625,0.1562,0.0625,0.1562,0.344,0.5287,0.1111,0.6508,0.2238,0.6888
malG,CDS,NC_002506,Vcr227,sRNA,NC_002506,32,8,4.655415533563839e-8,2.312584067163116e-6,2,-,893800,893838,479977,480013,+,39,37,893594,894172,479951,480023,0.3125,0.125,0.5313,0.125,0.6146,0.8438,0.1966,0.8461,0.0,1.0
VC0597,CDS,NC_002505,VrrA,sRNA,NC_002505,32,0,2.6112188637448884e-15,2.4358078187775815e-13,2,-,624510,624548,1878782,1878817,+,40,36,624295,624634,1878731,1878825,0.2813,0.2188,0.2813,0.25,0.1692,0.958,0.0078,0.4481,0.3381,1.0
tRNA-Ala-4:23Sd,IGR,NC_002505,tRNA-Ala-3:23Sc,IGR,NC_002505,32,22,8.895189351250876e-18,9.631993439845393e-16,2,+,403607,403642,326053,326087,+,36,35,403516,403748,325946,326185,0.0625,0.0625,0.0625,0.0625,0.455,0.5132,0.014,0.8252,0.1399,0.9755
deoA,CDS,NC_002505,deoD,CDS,NC_002505,32,0,3.508210718641975e-30,6.285432223043249e-28,2,-,2506066,2506107,2503949,2503984,-,42,37,2505635,2506894,2503593,2504367,0.375,0.1875,0.6875,0.2187,0.6813,0.4577,0.0661,1.0,0.0,0.9972
VCA0219,CDS,NC_002506,VqmR,sRNA,NC_002506,93,0,3.1636743415153957e-12,2.3669904769880554e-10,2,+,237790,237840,1031522,1031564,+,51,43,237331,239553,1031444,1031589,0.4687,0.0938,0.5625,0.0938,0.1122,0.5577,0.0,0.8822,0.04,1.0
VCA0279,CDS,NC_002506,VadR,sRNA,NC_002506,55,0,4.605870290628281e-6,0.00016118207699616566,2,+,298361,298402,3245,3279,+,42,36,297980,298649,3202,3285,0.2188,0.0938,0.2188,0.0938,0.6436,0.5132,0.0,1.0,0.0,1.0
VCA0558,CDS,NC_002506,VCA0559,CDS,NC_002506,32,2,8.93131599368874e-52,2.57647810290622e-49,2,+,495812,495851,497392,497424,+,40,33,495077,496575,496794,497884,0.375,0.0625,0.4063,0.0625,0.5074,0.7058,0.014,0.9694,0.0977,1.0
VC1588,3UTR,NC_002505,Spot42,sRNA,NC_002505,32,0,2.429895783876266e-9,1.4153426994467366e-7,2,-,1698896,1698922,106127,106181,+,26,55,1698864,1699426,106114,106184,0.25,0.125,0.25,0.2188,1.0,0.9627,0.5993,1.0,0.3486,0.9908
VC1871,CDS,NC_002505,VC2221,CDS,NC_002505,32,4,1.1805363545533074e-28,2.001463761182069e-26,2,+,2014208,2014245,2375995,2376029,+,38,34,2014176,2014642,2375931,2376059,0.4375,0.125,0.625,0.3125,0.062,0.4667,0.0,0.856,0.0071,0.9214
VC0671,CDS,NC_002505,VadR,sRNA,NC_002506,32,0,0.00010976763537535096,0.0025784418534044755,2,+,717287,717336,3244,3276,+,50,34,717124,717577,3208,3285,0.3438,0.0625,0.6563,0.125,0.4414,0.5019,0.0757,0.8554,0.0723,1.0
ihfA,CDS,NC_002505,VqmR,sRNA,NC_002506,83,0,2.747635309021469e-16,2.7323741455548845e-14,2,+,1300447,1300484,1031531,1031577,+,38,47,1300255,1300578,1031474,1031588,0.3437,0.1562,0.5,0.25,0.701,0.6206,0.0,1.0,0.24,1.0
VC0433,CDS,NC_002505,TfoR,sRNA,NC_002505,32,0,1.6182609191387394e-5,0.000498157727554876,2,+,464685,464723,2236659,2236698,+,39,40,463697,464999,2236608,2236709,0.2812,0.0312,0.3438,0.0312,0.7618,0.6252,0.032,0.958,0.2308,1.0
VC2036:VC2038,IGR,NC_002505,TfoR,sRNA,NC_002505,32,0,2.310113750505962e-6,8.620946936405187e-5,2,-,2192888,2192930,2236656,2236697,+,43,43,2192801,2192977,2236604,2236709,0.2188,0.125,0.4062,0.125,0.9557,0.918,0.9065,1.0,0.2,1.0
VC0920,CDS,NC_002505,VcdRP,sRNA,NC_002505,32,0,1.0311623919962762e-42,2.5385299198527122e-40,2,+,983333,983372,2433393,2433434,-,40,42,983256,983381,2433387,2433474,0.4687,0.1562,0.625,0.1562,0.8609,0.9802,0.7596,0.8685,0.7148,1.0
VC0097:VC0105,IGR,NC_002505,TfoR,sRNA,NC_002505,32,0,3.0171210724574456e-8,1.5336612504488373e-6,2,+,99749,99835,2236664,2236702,+,87,39,96151,100743,2236597,2236709,0.375,0.0625,0.6562,0.0625,0.8223,0.6599,0.1088,0.9981,0.1462,1.0
VC1702,CDS,NC_002505,Qrr2,sRNA,NC_002506,32,0,8.93954694854868e-18,9.672028538050373e-16,2,+,1834177,1834213,48506,48540,+,37,35,1834067,1834386,48459,48555,0.25,0.0312,0.25,0.0312,0.3678,0.7048,0.0,0.9527,0.4217,1.0
VC1280:VC1287,IGR,NC_002505,TfoR,sRNA,NC_002505,32,1,5.83012089574588e-8,2.8597834776572817e-6,2,-,1357616,1357654,2236665,2236702,+,39,37,1356975,1361856,2236608,2236709,0.3125,0.0313,0.5,0.0625,0.8688,0.9514,0.0536,0.9921,0.2308,1.0
5Sg:23Sg,IGR,NC_002505,23Sf:tRNA-Ala-1,IGR,NC_002505,32,8,2.3972539147051483e-40,5.621571160753111e-38,2,-,2928079,2928115,2679533,2679561,-,37,29,2928056,2928134,2679481,2679603,0.2812,0.0312,0.4063,0.0312,0.5,0.3437,0.0635,0.6825,0.1958,0.6224
VC0963:VC0970,IGR,NC_002505,VadR,sRNA,NC_002506,32,1,2.355823883377429e-9,1.3746434407222848e-7,2,+,1033945,1033984,3246,3281,+,40,36,1033255,1034123,3218,3285,0.4062,0.0312,0.4687,0.0625,0.9644,0.5361,0.8187,0.9922,0.1928,1.0
5Sh:23Sh,IGR,NC_002505,tRNA-Ala-5:23Sa,IGR,NC_002505,32,19,3.108704639174182e-26,4.841169839901115e-24,2,-,2933836,2933866,55652,55683,+,31,32,2933770,2933883,55599,55694,0.375,0.0938,0.625,0.0938,0.4296,0.652,0.0556,0.9524,0.3566,0.6888
