name1,type1,ref1,name2,type2,ref2,nb_chimeras,nb_multi,p_value,fdr,in_libs,strand1,left1,right1,left2,right2,strand2,relpos1,relpos2
VCA0294:VCA0297,IGR,NC_002506,VCA0298,3UTR,NC_002506,10,0,5.3922893389690446e-20,1.0061995737732613e-17,2,+,313321,313504,314560,314668,+,0.5842,0.0
VCA0689,3UTR,NC_002506,VC0399,CDS,NC_002505,10,0,1.4895059331922196e-6,8.902131450514767e-5,2,-,627690,627731,426028,426316,+,1.0,0.5087
rplO,CDS,NC_002505,VC2573,CDS,NC_002505,10,1,3.2175730443513943e-9,3.017447516609795e-7,2,-,2755616,2756046,2753218,2753603,-,0.9908,0.0
VCA1055,CDS,NC_002506,VCA1055:VCA1058,IGR,NC_002506,10,0,9.437578279853972e-24,2.028120635166375e-21,2,+,1004494,1004912,1005536,1006209,+,0.481,0.0189
VC1633,CDS,NC_002505,VC1635,CDS,NC_002505,10,2,8.861204720746365e-28,2.169606416957772e-25,2,-,1758947,1759534,1761072,1761637,-,0.8005,0.059
VC0856,CDS,NC_002505,dnaK,CDS,NC_002505,10,0,1.1549248136091335e-13,1.5621545243769606e-11,2,+,922518,923470,920547,921839,+,0.8201,0.065
VC0216,CDS,NC_002505,VCA0205,3UTR,NC_002506,10,0,0.0005468759382451123,0.011537790658695304,2,+,224475,225160,222274,222322,-,1.0,0.0
VCA0114,CDS,NC_002506,VCA0110,CDS,NC_002506,10,0,4.295696984857871e-9,3.968707446215863e-7,2,+,124047,125076,119793,121036,+,0.7751,0.2691
VCA0114,CDS,NC_002506,VCA0119,CDS,NC_002506,10,0,6.791747033385573e-6,0.0003350433687155114,2,+,124045,125144,131093,132277,+,0.8261,0.0341
VC1185,CDS,NC_002505,VC1183,CDS,NC_002505,10,2,2.01976832381503e-18,3.501988462298578e-16,2,+,1259176,1260234,1257078,1257640,+,0.7851,0.047
VC0612,CDS,NC_002505,VC0613,CDS,NC_002505,10,0,3.660600292945788e-28,9.06978700054317e-26,2,-,644778,646637,646995,648799,-,0.8216,0.0
VCA0845:VCA0847,IGR,NC_002506,VCA0847,CDS,NC_002506,10,0,4.3178575121317725e-21,8.423341405563396e-19,2,+,787822,788337,788894,789860,+,0.7817,0.2114
VC0487:VC0494,IGR,NC_002505,VC0486,CDS,NC_002505,10,1,5.665000017414491e-17,9.129182980156786e-15,2,+,519319,520915,516651,517339,+,0.184,0.1164
VC2655,CDS,NC_002505,VC2653,CDS,NC_002505,10,0,1.8933895757611342e-14,2.682979734858242e-12,2,-,2825480,2826394,2824278,2824720,-,0.9887,0.0388
VC0924,CDS,NC_002505,VC0923,CDS,NC_002505,10,3,9.480997763552217e-23,1.9721848640343778e-20,2,+,986679,987793,986180,986565,+,0.8925,0.0325
uppP,CDS,NC_002505,VC0522:VC0524,IGR,NC_002505,10,0,6.675608590312132e-22,1.343708242103658e-19,2,+,559020,559515,557272,557820,+,0.8095,0.0654
uppP,CDS,NC_002505,VC0524,5UTR,NC_002505,10,0,1.2626550267686474e-29,3.252554051914716e-27,2,+,558999,559655,557944,557991,+,0.9838,0.0
flgI,5UTR,NC_002505,Vcr214,sRNA,NC_002505,10,0,4.437423905297362e-11,5.001877622047882e-9,2,-,2341520,2341556,2375991,2376113,+,0.5,0.0
flgI,5UTR,NC_002505,flgH,3UTR,NC_002505,10,10,2.8569679238775686e-28,7.106940874250165e-26,2,-,2341481,2341556,2341540,2341590,-,1.0,0.0
flgL,CDS,NC_002505,flgD,CDS,NC_002505,10,3,1.1601588355216714e-5,0.0005321708439313203,2,-,2336326,2337010,2345489,2346102,-,0.8969,0.0934
fliG,3UTR,NC_002505,fliI,CDS,NC_002505,10,2,3.533570397462653e-15,5.208786878906396e-13,2,-,2285472,2285523,2283363,2284541,-,1.0,0.066
VC2625,CDS,NC_002505,VC2623,CDS,NC_002505,10,0,6.1349495655986885e-22,1.2382185289192604e-19,2,-,2796247,2796721,2794345,2795229,-,0.8085,0.0531
VC2653,3UTR,NC_002505,cysE,CDS,NC_002505,10,1,3.778428311378815e-14,5.255400385444181e-12,2,-,2824175,2824275,2822198,2822883,-,1.0,0.1145
VC0420,CDS,NC_002505,VC0503:VC0512,IGR,NC_002505,10,0,1.2444023685208971e-6,7.598076765074138e-5,2,+,447192,450136,538859,539900,+,0.8898,0.4641
VC2705,3UTR,NC_002505,CsrB,sRNA,NC_002505,10,0,4.759272703483513e-12,5.756546153750875e-10,1,+,2878789,2878864,196520,196743,-,1.0,0.4576
VC0351,CDS,NC_002505,VC0633,CDS,NC_002505,10,0,0.0017885692678903107,0.02607025541763078,2,+,373961,373997,675029,675846,-,0.0194,0.0323
VC0264:VC0268,IGR,NC_002505,VC0263,CDS,NC_002505,10,2,1.611081708591024e-12,2.0183034888239157e-10,2,+,270529,271954,268361,268907,+,0.4988,0.0
VC0423,CDS,NC_002505,VC0402,CDS,NC_002505,10,0,2.754693437018999e-6,0.00015319874678551058,2,-,452988,454127,427708,429377,+,0.9608,0.0006
VCA0059,CDS,NC_002506,rplL,CDS,NC_002505,10,1,0.00021976339627918326,0.005844277303735559,2,-,66624,66775,339817,340150,+,0.6048,0.1342
VC1894,CDS,NC_002505,VC1893,CDS,NC_002505,10,5,2.243186454542342e-16,3.52143963639162e-14,2,-,2041417,2042048,2040561,2041438,-,1.0,0.0
VC0079,CDS,NC_002505,Vssrna24,sRNA,NC_002505,10,0,0.00204158843128252,0.028414363277279524,2,+,77387,77713,106487,106538,+,0.9598,0.1071
rplL,CDS,NC_002505,nusG,CDS,NC_002505,10,0,4.820111934267083e-13,6.263310647949361e-11,2,+,339852,340146,337180,337667,+,1.0,0.0912
VC2627,CDS,NC_002505,VC2626,CDS,NC_002505,10,1,8.008284349808851e-19,1.4181556842483887e-16,2,-,2797820,2799302,2796987,2797730,-,0.9966,0.018
VrrA,sRNA,NC_002505,VC0244,CDS,NC_002505,10,0,0.00010964844088740009,0.003407648487176559,2,+,1878691,1878823,250430,251418,+,1.0,0.0
VC1249,3UTR,NC_002505,VC2656,CDS,NC_002505,10,0,5.989172279943736e-6,0.00030049356099423163,2,-,1321042,1321092,2826740,2828389,+,0.386,0.0
VC1337,CDS,NC_002505,VC1334,CDS,NC_002505,10,0,1.2344387304253595e-10,1.3371689579303838e-8,2,+,1420841,1421446,1417732,1418377,-,0.5596,0.0154
VCA0765,CDS,NC_002506,VCA0764,CDS,NC_002506,10,3,2.9814364993453094e-22,6.094862571828896e-20,2,+,709039,710073,708511,709017,+,0.9981,0.0162
Spot42,sRNA,NC_002505,VC1337,5UTR,NC_002505,10,0,4.0593488348565303e-19,7.281787288262031e-17,2,+,106101,106184,1420710,1420828,+,0.9908,0.0
VC2544,CDS,NC_002505,VC2545,3UTR,NC_002505,10,0,1.8194284129801154e-8,1.554930412929717e-6,2,+,2724903,2725318,2726609,2726644,+,0.4129,0.0
VC2544,CDS,NC_002505,VC2013,CDS,NC_002505,10,0,9.37010446797401e-6,0.000442953197047407,2,+,2724949,2725915,2166889,2168070,-,1.0,0.0526
VC1976,CDS,NC_002505,VC1973,CDS,NC_002505,10,1,2.5681185578835875e-13,3.3937339085256455e-11,2,-,2127807,2128653,2124444,2124987,-,0.9396,0.261
VCA0154,CDS,NC_002506,VCA0157,CDS,NC_002506,10,2,3.20639445468216e-14,4.476435968801469e-12,2,-,170655,170996,172959,173584,-,0.9748,0.7675
VCA0123,CDS,NC_002506,VCA0124:VCA0127,IGR,NC_002506,10,0,4.4643896713291595e-21,8.70237850075129e-19,2,+,138034,140120,141140,141399,+,0.8316,0.0
VC2369,CDS,NC_002505,VC2370,CDS,NC_002505,10,1,5.839019525133359e-17,9.399474647171564e-15,2,-,2526093,2527623,2527858,2528915,-,0.6742,0.3525
vmrA,3UTR,NC_002505,VC0649,CDS,NC_002505,10,0,4.93292561306153e-29,1.2521314500058412e-26,2,+,695319,695419,693558,693905,+,0.8523,0.1671
VC0076,CDS,NC_002505,VCA0186,CDS,NC_002506,10,0,9.96874786093227e-6,0.0004673724938784536,2,-,76209,76611,204624,204812,+,1.0,0.0
ndk,CDS,NC_002505,VC0755,CDS,NC_002505,10,0,1.6416924135042208e-18,2.859738574801432e-16,2,+,808078,808389,806633,807082,+,0.993,0.1249
VCA0495,CDS,NC_002506,VCA0498,CDS,NC_002506,10,1,4.4427034987932344e-17,7.201403466899982e-15,2,+,429279,430067,431301,431788,+,0.961,0.0
VCA0211,CDS,NC_002506,nadE:VCA0211,IGR,NC_002506,10,0,4.206894508760213e-24,9.151153586064322e-22,2,-,227274,228394,226019,226997,-,0.9707,0.0314
VCA0121,CDS,NC_002506,VCA0117,CDS,NC_002506,10,0,3.217945676475741e-5,0.0012588777456719275,2,+,136105,137292,129145,130099,+,0.9715,0.223
fliI,CDS,NC_002505,fliJ,CDS,NC_002505,10,3,2.5872002276510393e-11,2.965539045899343e-9,2,-,2283313,2284605,2282839,2283257,-,0.997,0.1781
VC2471,CDS,NC_002505,VC0745,3UTR,NC_002505,10,0,3.323338267054695e-5,0.0012925243291312788,2,-,2652267,2652305,798785,798816,-,1.0,0.0336
VC2291,CDS,NC_002505,VC2292,CDS,NC_002505,10,7,4.0253144343204454e-10,4.139344685687617e-8,2,-,2446151,2446777,2446777,2447416,-,1.0,0.0047
fliM,CDS,NC_002505,fliQ,CDS,NC_002505,10,0,2.3430965064653004e-7,1.6712119048004827e-5,2,-,2279060,2279747,2277012,2277320,-,1.0,0.0
Vcr228,sRNA,NC_002506,VC0552,CDS,NC_002505,10,0,6.870623830222755e-7,4.443396119289086e-5,2,+,787378,787432,585824,586379,+,1.0,0.1284
VC1334,CDS,NC_002505,VC1332,CDS,NC_002505,10,0,2.1795279525568074e-22,4.477607835451863e-20,2,-,1417644,1418376,1415178,1416658,-,0.7703,0.0026
VC1588:galM,IGR,NC_002505,galM,CDS,NC_002505,10,0,4.190305593585158e-21,8.176647213830157e-19,2,-,1704521,1705755,1706198,1706987,-,0.2209,0.0
VC2188,CDS,NC_002505,VC2207,CDS,NC_002505,10,0,0.0005748692183715994,0.01198448496529399,2,-,2334713,2335556,2351538,2351998,-,0.95,0.0269
VC2188,CDS,NC_002505,VC2143,CDS,NC_002505,10,4,5.015079585921551e-5,0.0018130033463415833,2,-,2334698,2335790,2297855,2298623,-,0.9631,0.1509
prfC:VC0662,IGR,NC_002505,prfC,CDS,NC_002505,10,0,2.9662227671408515e-24,6.493966896110548e-22,2,+,705629,706894,704142,705389,+,0.5729,0.1705
VC2019,CDS,NC_002505,VC2022,CDS,NC_002505,10,0,1.8933834268762146e-12,2.358114957396939e-10,2,-,2172859,2174021,2175349,2176171,-,0.9325,0.1162
VC1973,CDS,NC_002505,VC1971,3UTR,NC_002505,10,0,1.0683267351648765e-18,1.883372267876641e-16,2,-,2124395,2125024,2121668,2121847,-,0.9446,0.047
clpS,CDS,NC_002505,FlaX,sRNA,NC_002505,10,0,0.000928402959029666,0.016818002486913005,2,+,1212699,1212987,2334446,2334688,-,0.9906,0.0
VCA0117,CDS,NC_002506,VCA0112,CDS,NC_002506,10,0,1.2783178140377676e-6,7.7813168456522e-5,2,+,129018,130342,122496,123513,+,0.9749,0.2872
VC0081:VC0090,IGR,NC_002505,VC0090,CDS,NC_002505,10,0,3.6985394452396565e-24,8.071203093514053e-22,2,-,86443,87442,88075,89008,-,0.1466,0.0271
VCA0241,CDS,NC_002506,araD,CDS,NC_002506,10,0,1.1200817149002366e-31,3.050494757109699e-29,2,-,261646,262468,264078,264632,-,0.991,0.1069
tolB,CDS,NC_002505,VC1839,CDS,NC_002505,10,1,3.935305171035109e-18,6.720273755280655e-16,2,-,1977236,1978262,1980192,1980660,-,0.9142,0.06
Vssrna24,sRNA,NC_002505,VC2188,CDS,NC_002505,10,1,0.000446586985209599,0.009952509956099635,2,+,106496,106548,2335456,2335797,-,1.0,0.0
Vssrna24,sRNA,NC_002505,VCA0199,CDS,NC_002506,10,0,6.049380930992944e-12,7.267548739703124e-10,2,+,106495,106534,216243,217561,+,0.9464,0.2056
tuf,CDS,NC_002505,nusG,CDS,NC_002505,10,0,2.214383152891544e-10,2.3366388806713637e-8,2,+,335338,336313,337259,337687,+,0.8336,0.2354
VC0647,3UTR,NC_002505,dcuC,CDS,NC_002506,10,0,2.165443357338087e-18,3.7476071074069017e-16,2,+,692411,692462,602015,602106,+,0.9886,0.9434
VC0087,CDS,NC_002505,ubiB,CDS,NC_002505,10,1,7.052537598568342e-19,1.252470299062563e-16,2,+,85003,85419,83062,83949,+,0.995,0.0
Vcr063,sRNA,NC_002505,VqmR,sRNA,NC_002506,10,0,3.17477820843814e-8,2.617682977003165e-6,2,-,1589311,1589530,1031477,1031585,+,1.0,0.26
VC2764,CDS,NC_002505,VC2770,CDS,NC_002505,10,0,7.330392183993298e-7,4.716232990458381e-5,2,-,2950628,2951546,2955464,2956223,-,0.6422,0.0148
VC2764,CDS,NC_002505,VC2769,CDS,NC_002505,10,0,2.012296505137764e-6,0.0001162291504164853,2,-,2950570,2951500,2955139,2955340,-,0.6835,0.1518
VCA0849,CDS,NC_002506,VCA0850,CDS,NC_002506,10,0,4.3856380231277486e-17,7.11199061413063e-15,2,-,797123,800175,801119,801593,-,0.3776,0.3987
VC2009,CDS,NC_002505,VC0985,CDS,NC_002505,10,0,2.2867367761871293e-5,0.0009444038247023641,2,-,2163354,2163628,1050079,1050136,+,0.2489,0.958
artP,CDS,NC_002506,artM,CDS,NC_002506,10,1,1.5847763041128234e-19,2.898522092027777e-17,2,-,703773,704334,701594,702174,-,0.9808,0.1377
VC2251,CDS,NC_002505,VC2252,CDS,NC_002505,10,1,1.70080082113408e-12,2.126775671131847e-10,2,-,2405596,2406093,2406492,2408217,-,0.9823,0.1265
VC2251,CDS,NC_002505,VC2248,CDS,NC_002505,10,1,5.814679433744796e-17,9.364329933354472e-15,2,-,2405590,2406093,2403192,2403943,-,0.9941,0.0508
VC0157:VC0159,IGR,NC_002505,VC0157,CDS,NC_002505,10,2,1.6013406502371283e-20,3.0474932723213066e-18,2,-,149205,149886,147422,148863,-,0.8021,0.0137
VCA0294,CDS,NC_002506,VCA0298,CDS,NC_002506,10,3,1.5742365535899308e-21,3.116637803810869e-19,2,+,312828,313094,314319,314583,+,1.0,0.0
Vcr065,sRNA,NC_002505,VC0415,CDS,NC_002505,10,1,0.00012190931869474808,0.0036988917797456068,2,+,1617195,1617249,442825,443205,+,1.0,0.6424
Vcr065,sRNA,NC_002505,VC0244,CDS,NC_002505,10,1,4.317526426189261e-6,0.0002263713995884439,2,+,1617181,1617248,251218,251337,+,1.0,0.6917
VC0252,3UTR,NC_002505,VC0249,CDS,NC_002505,10,1,8.534467505585178e-6,0.0004084925886476641,2,+,260423,260524,254993,256138,+,1.0,0.1696
VC0727:VC0732,IGR,NC_002505,VC0725,CDS,NC_002505,10,0,5.743006261158442e-16,8.817262071664911e-14,2,+,784705,786168,782142,782893,+,0.5631,0.5036
VC1874,3UTR,NC_002505,VCA0495,CDS,NC_002506,10,0,2.339214210310735e-8,1.9654136749124304e-6,2,+,2019854,2019935,429217,429287,+,1.0,0.0
fliL,CDS,NC_002505,flhB,CDS,NC_002505,10,1,0.0012176367249734173,0.020242587096657362,2,-,2280118,2280543,2275393,2276028,-,1.0,0.1823
fliL,CDS,NC_002505,fliD,CDS,NC_002505,10,0,0.00024828407349236967,0.006420291358081785,2,-,2280133,2280601,2294059,2295453,-,0.9841,0.1425
VC0018,CDS,NC_002505,Vcr214,sRNA,NC_002505,10,0,4.872149626048385e-5,0.0017708589158351442,2,+,14883,15164,2375994,2376131,+,0.9039,0.0
VC1878,CDS,NC_002505,VC1874,CDS,NC_002505,10,0,5.377545166608086e-5,0.001919782082014654,2,-,2022013,2023500,2018368,2019849,+,0.9245,0.0323
aspA,CDS,NC_002505,VC2699,CDS,NC_002505,10,0,1.1447673114854444e-11,1.349029784965454e-9,2,+,2864995,2865741,2866571,2867833,+,0.5396,0.026
VC0715:VC0719,IGR,NC_002505,VC0719,CDS,NC_002505,10,3,3.581621023103332e-22,7.301813526248763e-20,2,+,769887,771885,772275,772922,+,0.9178,0.0116
djlA,CDS,NC_002505,djlA:trmB,IGR,NC_002505,10,0,1.1901790270582483e-22,2.468867701095395e-20,2,+,477400,478249,478990,480338,+,1.0,0.1132
VC0610,CDS,NC_002505,VC0609,CDS,NC_002505,10,4,6.159491619173438e-22,1.2428359566153437e-19,2,+,641651,642561,640094,641647,+,0.8817,0.0412
VC2370,CDS,NC_002505,VC2369,CDS,NC_002505,10,1,5.83901952513334e-17,9.399474647171564e-15,2,-,2527847,2529180,2526641,2527463,-,0.9666,0.0929
flgG,CDS,NC_002505,flgD,CDS,NC_002505,10,2,6.261636825605757e-7,4.093867147199494e-5,2,-,2342460,2342837,2345585,2346192,-,0.9086,0.0
VCA1034:VCA1042,IGR,NC_002506,VCA1042,CDS,NC_002506,10,2,9.289894518720513e-17,1.4842603999858697e-14,2,-,991849,992875,993211,993436,-,0.1548,0.02
VC1470:VC1476,IGR,NC_002505,VC0998,CDS,NC_002505,10,1,0.000282437057058677,0.0070733940008233485,2,+,1579368,1579582,1069021,1069806,+,0.3593,0.831
VC0398,CDS,NC_002505,VC0402,CDS,NC_002505,10,1,0.00010296466310875135,0.00324489902933189,2,+,423561,425256,427911,429328,+,0.9866,0.1215
VC0398,CDS,NC_002505,VC0403,CDS,NC_002505,10,1,6.575713746450362e-5,0.002259494274082837,2,+,423835,425243,429424,430223,+,0.9802,0.0391
VCA0770:VCA0774,IGR,NC_002506,VCA0774,CDS,NC_002506,10,2,6.29209078593723e-20,1.1717599053356403e-17,2,-,714643,716620,716816,717824,-,0.6666,0.0
VC1531:VC1534,IGR,NC_002505,VC0586:panC,IGR,NC_002505,10,10,1.0348061140114661e-33,2.9698855932842835e-31,2,+,1644600,1644653,616673,616694,-,0.0331,0.5059
Vcr017,sRNA,NC_002505,VC2348,CDS,NC_002505,10,0,1.0849937923761112e-5,0.0005021337285078665,2,-,350276,350316,2504377,2505341,-,0.9891,0.2279
VC1663,3UTR,NC_002505,VC1786:VC1803,IGR,NC_002505,10,0,0.002143623160024197,0.02933475819053673,2,+,1795251,1795316,1944167,1944228,+,0.9851,0.6572
fre:murB,IGR,NC_002505,VC0059:ccrB,IGR,NC_002505,10,8,3.5433648619793513e-16,5.497788623956044e-14,2,+,324044,330974,53719,55622,+,0.9387,0.0118
VC2023,CDS,NC_002505,fabG,CDS,NC_002505,10,1,2.5016071259523324e-16,3.915594543411602e-14,2,-,2176416,2176976,2174718,2175295,-,0.9147,0.0416
Vcr061,sRNA,NC_002505,pfkA,3UTR,NC_002505,10,0,1.843610720076729e-17,3.0425566069682633e-15,2,-,1584855,1584937,2856743,2856779,-,1.0,0.0201
VC1438,CDS,NC_002505,Vcr098,sRNA,NC_002506,10,1,1.730882989084593e-14,2.459236970176331e-12,1,-,1535981,1536228,461105,461270,+,0.5651,0.0
mltA,CDS,NC_002505,VC2314:VC2319,IGR,NC_002505,10,0,6.760315740706084e-20,1.2564496033645007e-17,2,-,2463331,2464006,2464711,2466190,-,0.5986,0.1002
ispF,CDS,NC_002505,ftsB,CDS,NC_002505,10,0,1.3581308947902125e-18,2.3830219092205745e-16,2,+,560819,561230,559762,560022,+,0.9895,0.0
VC1990,CDS,NC_002505,VC1990:VC1993,IGR,NC_002505,10,0,9.453598772791634e-18,1.5864455871359896e-15,2,-,2141574,2142749,2143555,2143821,-,0.9237,0.7402
VC1486,CDS,NC_002505,VC1485,CDS,NC_002505,10,0,1.4892019011550878e-21,2.949069960565864e-19,2,-,1591166,1592729,1589820,1591043,-,0.9479,0.01
guaA,CDS,NC_002505,VC0767,3UTR,NC_002505,10,2,7.193446633160755e-20,1.3346247277363287e-17,2,+,821879,822999,821468,821561,+,0.9086,0.0
VC0262,CDS,NC_002505,VC0263,CDS,NC_002505,10,8,8.993616142208286e-14,1.225580422217001e-11,2,+,267563,268344,268441,268783,+,0.9804,0.1264
VC0334,CDS,NC_002505,VC0334:VC0341,IGR,NC_002505,10,2,3.763823322786759e-18,6.433320829489846e-16,2,+,352411,353358,353869,355555,+,0.9875,0.0487
Qrr1,sRNA,NC_002505,VC1605a,5UTR,NC_002505,10,7,1.7379757194914553e-23,3.702914704696357e-21,2,-,1089965,1090051,1719922,1720040,+,0.9894,0.0
VC2453:VC2469,IGR,NC_002505,VC2453,CDS,NC_002505,10,2,1.485053079811289e-19,2.719460663356635e-17,2,+,2637440,2639283,2635724,2637259,+,0.1469,0.405
VC0568,CDS,NC_002505,rplM,CDS,NC_002505,10,1,1.365462586217532e-22,2.82618965198126e-20,2,+,601741,602450,603045,603503,+,0.6546,0.0
VC1123,CDS,NC_002505,VC1125,CDS,NC_002505,10,2,2.5242593758121156e-19,4.573134940790794e-17,2,+,1191940,1192233,1192858,1193202,+,0.9629,0.2068
VC2771,CDS,NC_002505,VC2769,CDS,NC_002505,10,0,9.75958269422463e-13,1.2384338296909966e-10,2,-,2956305,2956631,2955114,2955389,-,0.8432,0.0
obgE,CDS,NC_002505,VC0438,CDS,NC_002505,10,0,3.9790379422266804e-19,7.142870486039669e-17,2,+,467315,468229,468686,469323,+,0.8234,0.2716
VCA0015,3UTR,NC_002506,VC2033,3UTR,NC_002505,10,0,8.545003998313283e-10,8.521861279151184e-8,2,+,19415,19486,2187565,2187634,-,0.99,0.0
VCA0897,CDS,NC_002506,VCA0895,CDS,NC_002506,10,0,8.346627472510317e-16,1.268938862154209e-13,2,+,851785,852447,847519,849815,+,1.0,0.1993
VCA0821,3UTR,NC_002506,VCA0818,3UTR,NC_002506,10,0,5.670718652948958e-26,1.3046007116142942e-23,2,+,767967,768019,765693,765738,+,0.9787,0.6044
rplN,5UTR,NC_002505,rpsH,CDS,NC_002505,10,2,2.539483518451085e-10,2.6653762277452612e-8,2,-,2759676,2759733,2757725,2757994,-,0.9875,0.1582
VC1892,CDS,NC_002505,VC1893,CDS,NC_002505,10,0,6.553884694038087e-19,1.1661323756817274e-16,2,-,2039838,2040339,2041098,2041429,-,1.0,0.0
VC0689:VC0692,IGR,NC_002505,VC0688,CDS,NC_002505,10,1,3.847903248625269e-20,7.221679831069085e-18,2,+,737753,738526,735548,735860,+,0.37,0.0381
VC1337,5UTR,NC_002505,VC1338,CDS,NC_002505,10,0,5.416388076236243e-13,7.018578789635766e-11,2,+,1420712,1420828,1422060,1424100,+,1.0,0.0073
VC1337,5UTR,NC_002505,Spot42,sRNA,NC_002505,10,1,4.059348834856534e-19,7.281787288262031e-17,2,+,1420708,1420822,106077,106163,+,1.0,0.0092
VC0681,CDS,NC_002505,VC0680,CDS,NC_002505,10,1,2.25095430526277e-18,3.8946933467323667e-16,2,+,727687,728514,726164,727377,+,0.8533,0.0774
VC1483,CDS,NC_002505,VC1482,CDS,NC_002505,10,0,5.982619787980519e-21,1.1613342719807093e-18,2,+,1588473,1588840,1586775,1587508,+,0.8012,0.1175
nusG,3UTR,NC_002505,rplA,CDS,NC_002505,10,0,2.1990027191778395e-25,4.9852873667452145e-23,2,+,337666,337752,338770,338963,+,1.0,0.7532
VC1595,CDS,NC_002505,VC1596,5UTR,NC_002505,10,0,1.7385627816798117e-24,3.830953100031267e-22,2,-,1707013,1708196,1709264,1709370,-,0.977,0.3691
galM,CDS,NC_002505,VC1588:galM,IGR,NC_002505,10,0,4.190305593585192e-21,8.176647213830157e-19,2,-,1705940,1706727,1704622,1705652,-,0.9845,0.0213
VCA0851,CDS,NC_002506,VCA0850,CDS,NC_002506,10,1,5.363280311846614e-25,1.2005838024695203e-22,2,-,802284,803052,801167,801717,-,0.798,0.2408
VCA0243,CDS,NC_002506,VCA0241,CDS,NC_002506,10,3,6.468689610775081e-31,1.730790497319143e-28,2,-,263339,263927,261644,262397,-,0.8149,0.1414
VC1968,CDS,NC_002505,VC1964:VC1968,IGR,NC_002505,10,3,2.6273399049304398e-17,4.300797622719672e-15,2,-,2120051,2120591,2116804,2119777,-,0.9615,0.0219
VC1968,CDS,NC_002505,VC1971,CDS,NC_002505,10,0,1.212431254220173e-11,1.4258420670496174e-9,2,-,2120063,2120482,2121974,2123209,-,0.9394,0.0531
VCA0646,CDS,NC_002506,VCA0648,CDS,NC_002506,10,0,2.3153495779228788e-29,5.921363818508986e-27,2,-,580927,582490,583216,583800,-,0.9771,0.0429
Qrr2,sRNA,NC_002506,VC0884,5UTR,NC_002505,10,1,3.4737703969150586e-18,5.947075806614057e-16,1,+,48463,48553,944219,944365,+,0.988,0.0134
VCA0350,CDS,NC_002506,VCA0501:VCA0505,IGR,NC_002506,10,0,8.259645742966124e-23,1.7238882534282555e-20,2,+,343995,344520,433055,433612,+,1.0,0.0185
VC2614,CDS,NC_002505,VC2613,CDS,NC_002505,10,0,1.7697603884784667e-19,3.230524333475535e-17,2,+,2782426,2782822,2781272,2781620,+,0.894,0.1461
VCA0931,CDS,NC_002506,rumB,CDS,NC_002506,10,0,8.592049997711999e-19,1.520811178215545e-16,2,-,884336,885664,882552,883152,-,1.0,0.0204
Vcr016,sRNA,NC_002505,VC0038,CDS,NC_002505,10,0,3.620244788320463e-8,2.9556110648995833e-6,2,+,215931,215971,36536,36663,-,1.0,0.1856
VC0524,CDS,NC_002505,ispF,CDS,NC_002505,10,1,1.6894866873322334e-17,2.794996350182691e-15,2,+,558137,558374,560747,561021,+,1.0,0.0
VC0270,CDS,NC_002505,VC0269,CDS,NC_002505,10,3,1.4728352575765536e-18,2.5764163292831063e-16,2,+,275700,276634,274844,275703,+,0.9796,0.2794
VC0269,CDS,NC_002505,VC0270:VC0273,IGR,NC_002505,10,0,8.004881335596219e-23,1.6711829031998487e-20,2,+,275095,275652,276805,277800,+,0.9533,0.0353
VC2146,CDS,NC_002505,VC2145,CDS,NC_002505,10,1,4.3313257338404365e-17,7.028493656913278e-15,2,-,2301314,2301783,2300343,2300694,-,1.0,0.6145
VCA1082,CDS,NC_002506,VCA1092,CDS,NC_002506,10,1,0.004240366167624042,0.04478652867912623,2,+,1035564,1037202,1047399,1049283,-,0.957,0.0
VC1211:VC1213,IGR,NC_002505,VC1211,CDS,NC_002505,10,0,4.152044340727112e-28,1.0270389057348348e-25,2,+,1288231,1288975,1286660,1287837,+,0.3723,0.4305
thiP,CDS,NC_002505,tbpA,CDS,NC_002505,10,0,2.850117993988971e-30,7.468029174060112e-28,2,-,2719790,2720918,2721459,2722307,-,0.9698,0.0292
VCA0630,CDS,NC_002506,VCA0631,CDS,NC_002506,10,4,1.6631525019106458e-23,3.54450833378087e-21,2,-,567385,568265,568294,568706,-,0.9032,0.1689
VC2534,CDS,NC_002505,VC2532,CDS,NC_002505,10,1,1.2076779122570488e-19,2.2218774325992136e-17,2,+,2715538,2716659,2714182,2715016,+,0.8846,0.0407
Vcr079,sRNA,NC_002505,VC2202,CDS,NC_002505,10,2,4.841765646759631e-21,9.430607760985872e-19,2,-,2347175,2347347,2348218,2348951,-,0.9937,0.0378
VC1179,CDS,NC_002505,VC1177,CDS,NC_002505,10,0,3.0980876733656855e-20,5.830557278262701e-18,2,+,1250884,1251469,1249306,1250021,+,0.629,0.0826
Vcr218,sRNA,NC_002505,VC2391,CDS,NC_002505,10,10,2.8317127241664695e-21,5.553161172403473e-19,2,-,2558880,2559018,2559011,2559670,-,0.9821,0.0705
VC0655,CDS,NC_002505,VC1872,CDS,NC_002505,10,1,0.0049409432317786255,0.04906658411789768,2,+,700302,700617,2015724,2016869,+,0.9292,0.3976
cobU,CDS,NC_002505,VC1242,CDS,NC_002505,10,2,1.1726563895094407e-16,1.8632062921420085e-14,2,+,1313338,1313780,1314804,1315811,+,0.7904,0.0
VC0758,CDS,NC_002505,VC0761,CDS,NC_002505,10,0,2.4327893654411326e-12,3.0061622877551213e-10,2,+,810250,811006,813593,814168,+,0.9288,0.0717
