name1,gene1,name2,gene2,type1,type2,relpos1,relpos2,nb_fragments,libs,norm_odds,p_value,ip_total_ratio1,ip_total_ratio2,chromosome1,first_start1,last_start1,chromosome2,first_start2,last_start2
IG.VCA0895|VCA0896 -> U5.VCA0896,IG.VCA0895|VCA0896,U3.VC2033,VC2033,igr,gene,0.8636363636363636,0.863941018766756,8,1,23.88,8.0e-9,2.09,6.74,NC_002506,850040,850090,NC_002505,-2187580,-2187567
rplA,rplA,U5.rplK,nusG,gene,gene,0.4565434565434565,0.5530660377358491,8,1,29.09,1.3e-9,0.6,0.7,NC_002505,338807,338891,NC_002505,337703,337795
VC2033,VC2033,VC0409 -> U5.VC0410,VC0409,gene,gene,0.7701072386058981,0.4246411483253589,8,1,2.49,0.0346741453,3.4,3.76,NC_002505,-2187897,-2187811,NC_002505,435920,435988
U3.miaA,miaA,MicX -> IG.malG|VCA0937,MicX,gene,srna,0.6495589414595028,-1.0,8,"1,2",39.06,1.0e-10,1.57,0.29,NC_002505,369985,369995,NC_002506,-893297,-893272
VC0695,VC0695,Vcr211,Vcr211,gene,srna,0.0,-1.0,8,1,7.52,3.26785e-5,2.21,8.87,NC_002505,743651,743684,NC_002505,1861529,1861533
Spot42,Spot42,nhaB -> U5.VC1902,nhaB,srna,gene,-1.0,0.7579281183932347,8,1,75.38,0.0,0.34,1.04,NC_002505,106110,106133,NC_002505,2051100,2051171
VC2599,VC2599,VC2598 -> U3.VC2598,VC2598,gene,gene,0.7030741410488246,0.5656759348034516,8,1,65.6,0.0,3.04,1.5,NC_002505,-2766399,-2766350,NC_002505,-2765298,-2765212
IG.VC0386|metH,IG.VC0386|metH,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.039575033200531205,0.2924893891861967,8,1,19.28,3.27e-8,0.24,0.74,NC_002505,401626,401684,NC_002505,55371,55374
VCA0815,VCA0815,VCA0815,VCA0815,gene,gene,0.23851203501094093,0.7522975929978118,8,1,2452.63,0.0,3.31,1.14,NC_002506,-762680,-762606,NC_002506,-761499,-761439
IG.VC2753|VC2745,IG.VC2753|VC2745,U3.VC0059,VC0059,igr,gene,0.07943198354157258,0.04772727272727273,8,1,20.69,1.9e-8,0.35,0.22,NC_002505,-2937453,-2937416,NC_002505,53649,53688
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3906367604997742,0.260675397661699,8,1,44.24,1.0e-10,0.38,0.22,NC_002505,-2931251,-2931212,NC_002505,-2933843,-2933802
IG.fre|murB,IG.fre|murB,VCA0166 -> U3.VCA0166,VCA0166,igr,gene,0.25981404958677684,0.072265625,8,1,6.03,0.0001504123,1.29,0.73,NC_002505,325713,325733,NC_002506,184401,184487
glyS,glyS,U3.glyQ,glyQ,gene,gene,0.4797125950972105,0.7041906327033689,8,1,339.62,0.0,3.9,1.19,NC_002505,-17674,-17626,NC_002505,-18878,-18841
VC0108,VC0108,VC0108,VC0108,gene,gene,0.8389175257731959,0.25579896907216493,8,1,696.15,0.0,4.1,2.63,NC_002505,105812,105893,NC_002505,104013,104070
VCA0166,VCA0166,IG.VC0713|VC0714,IG.VC0713|VC0714,gene,igr,0.0,0.9718695057628443,8,1,8.01,2.10796e-5,0.77,3.11,NC_002506,184302,184391,NC_002505,767905,767944
cyaA,cyaA,cyaA,cyaA,gene,gene,0.37442599788060754,0.01095019427764041,8,1,19.82,2.54e-8,3.16,1.56,NC_002505,117232,117294,NC_002505,116201,116268
VC0517,VC0517,U3.dnaG -> VC0517,VC0517,gene,gene,0.7753789618741387,0.0,8,1,61.08,0.0,2.04,0.66,NC_002505,-550458,-550435,NC_002505,-552245,-552200
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.4511710492939883,0.9202969329947255,8,"1,2",165.26,0.0,0.18,0.39,NC_002505,-2676455,-2676414,NC_002505,767635,767691
VC0706 -> U3.VC0706,Vcr034,U3.VCA0805,VCA0805,srna,gene,-1.0,0.8167808219178082,8,1,32.97,5.0e-10,0.63,3.16,NC_002505,-756279,-756211,NC_002506,750854,750854
VC0405,VC0405,VC0405,VC0405,gene,gene,0.11494819930932412,0.7602368031573754,8,1,153.18,0.0,5.72,11.14,NC_002505,431730,431784,NC_002505,433044,433086
VC1095 -> Vcr045,Vcr045,U3.VC0745,VC0745,srna,gene,-1.0,0.6210335448776065,8,1,475.76,0.0,8.16,1.35,NC_002505,1164256,1164276,NC_002505,-798797,-798784
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.02604210704320622,0.29175124561727256,8,1,39.77,1.0e-10,0.21,0.74,NC_002505,-2681481,-2681444,NC_002505,55362,55374
Vcr090,Vcr090,cyaA,cyaA,srna,gene,-1.0,0.020134228187919462,8,1,26.4,2.8e-9,0.19,1.56,NC_002506,3202,3235,NC_002505,116225,116294
IG.VC0386|metH,IG.VC0386|metH,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3051792828685259,0.5493000150534397,8,"1,2",26.27,3.0e-9,0.5,0.39,NC_002505,403611,403699,NC_002505,-2928085,-2928044
VCA0180,VCA0180,VCA0180,VCA0180,gene,gene,0.0,0.6925587467362925,8,1,460.45,0.0,1.75,3.79,NC_002506,198110,198168,NC_002506,199261,199285
VC0647 -> U5.VC0648,VC0647,U3.dcuC,dcuC,gene,gene,0.800741045697818,0.741512805241215,8,1,2.63,0.0261552689,2.15,8.93,NC_002505,692302,692378,NC_002506,602107,602111
VC0641 -> U3.VC0641,VC0641,nusA,nusA,gene,gene,0.45165562913907287,0.6038052602126469,8,1,44.88,0.0,0.75,1.94,NC_002505,683800,683885,NC_002505,685010,685099
VC0577,VC0577,Vcr203 -> U5.sspA,Vcr203,gene,srna,0.3234536082474227,-1.0,8,1,16.79,8.96e-8,1.53,2.43,NC_002505,607900,607994,NC_002505,606830,606893
VC2128,VC2128,VC2128,VC2128,gene,gene,0.0,0.46944922547332185,8,1,302.16,0.0,6.3,4.64,NC_002505,-2282582,-2282503,NC_002505,-2281452,-2281439
VC0997,VC0997,U3.VC0997,VC0997,gene,gene,0.0,0.7959390862944162,8,1,512.27,0.0,1.71,1.91,NC_002505,1063231,1063295,NC_002505,1064829,1064893
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.07963269607105224,0.16259406442884924,8,1,184.38,0.0,0.35,0.22,NC_002505,-2937439,-2937421,NC_002505,-2679862,-2679832
U3.VCA0002 -> Vcr090,Vcr090,U5.rbfA,infB,srna,gene,-1.0,0.8654873164218959,8,1,34.45,4.0e-10,0.19,0.52,NC_002506,3200,3216,NC_002505,688079,688080
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0059|ccrB,IG.VC0059|ccrB,igr,igr,0.16259406442884924,0.29175124561727256,8,1,233.5,0.0,0.25,0.74,NC_002505,-2679862,-2679832,NC_002505,55360,55375
recC,recC,VC2320,VC2320,gene,gene,0.7362520021356114,0.04100866021395823,8,1,205.06,0.0,16.64,10.42,NC_002505,-2473092,-2473033,NC_002505,-2471960,-2471935
VCA0919,VCA0919,TarB,TarB,gene,srna,0.18272425249169436,-1.0,8,1,76.26,0.0,2.57,3.3,NC_002506,871566,871598,NC_002505,-911251,-911244
Vcr026,Vcr026,Spot42,Spot42,srna,srna,-1.0,-1.0,8,1,56.94,0.0,1.39,0.47,NC_002505,-523391,-523344,NC_002505,106126,106151
VC0911,VC0911,VC0911,VC0911,gene,gene,0.05734406438631791,0.7062374245472837,8,1,978.38,0.0,2.18,2.76,NC_002505,971547,971589,NC_002505,972832,972884
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.fre|murB,IG.fre|murB,igr,igr,0.8110670818001698,0.7046745867768595,8,"1,2",117.92,0.0,0.22,0.4,NC_002505,155918,155989,NC_002505,329134,329193
VC0250,VC0250,VC0251,VC0251,gene,gene,0.29002808988764045,0.1462009362621534,8,1,55.95,0.0,1.86,1.58,NC_002505,256728,256753,NC_002505,257801,257895
IG.VC2497|VC2489,IG.VC2497|VC2489,VCA0025 -> U3.VCA0025,VCA0025,igr,gene,0.016064936163016828,0.731042654028436,8,1,8.37,1.55586e-5,0.29,128.82,NC_002505,-2681588,-2681572,NC_002506,31848,31889
gpsA,gpsA,cysE,cysE,gene,gene,0.05547226386806597,0.5370205173951829,8,1,334.92,0.0,5.28,7.24,NC_002505,-2823886,-2823834,NC_002505,-2822240,-2822210
IG.fre|murB,IG.fre|murB,IG.VC0548|VC0549,IG.VC0548|VC0549,igr,igr,0.02815082644628099,0.6278520849724626,8,1,17.5,7.31e-8,0.27,0.79,NC_002505,323915,323943,NC_002505,581716,581751
U5.rplU -> rplU,rplU,VC2614,VC2614,gene,gene,0.0,0.034334763948497854,8,1,24.97,4.4e-9,0.36,1.36,NC_002505,466423,466456,NC_002505,2782425,2782453
VC0998,VC0998,VC0998,VC0998,gene,gene,0.25885769603097775,0.46737657308809294,8,1,823.41,0.0,4.75,4.11,NC_002505,1066438,1066492,NC_002505,1067511,1067572
mukB -> U3.mukB,mukB,mukB,mukB,gene,gene,0.9095287958115184,0.534869109947644,8,1,59.62,0.0,6.63,4.17,NC_002505,-1849190,-1849132,NC_002505,-1850980,-1850920
VC1258,VC1258,Vcr052,Vcr052,gene,srna,0.4688337801608579,-1.0,8,"1,2",29.18,1.8e-9,1.53,2.52,NC_002505,1331705,1331792,NC_002505,1332801,1332894
VCA0533,VCA0533,U3.VC0770,VC0770,gene,gene,0.08395522388059702,0.5128779395296752,8,1,4028.57,0.0,1.29,4.43,NC_002506,471548,471578,NC_002505,825900,825901
nusA,nusA,U5.VC0641 -> VC0641,VC0641,gene,gene,0.26748740906547286,0.0,8,1,29.97,1.1e-9,1.85,1.18,NC_002505,684411,684495,NC_002505,683326,683392
IG.fre|murB,IG.fre|murB,VC2033,VC2033,igr,gene,0.26045971074380164,0.8086461126005362,8,1,3.28,0.0074246283,1.29,5.47,NC_002505,325716,325741,NC_002505,-2187773,-2187705
ihfB,ihfB,VqmR,VqmR,gene,srna,0.0,-1.0,8,1,7.89,2.37156e-5,1.31,1.32,NC_002505,-2063484,-2063406,NC_002506,1031515,1031553
VC2019,VC2019,VC2019,VC2019,gene,gene,0.0,0.658678756476684,8,1,85.56,0.0,1.55,1.15,NC_002505,-2173955,-2173903,NC_002505,-2172889,-2172816
VC1866,VC1866,VC0350 -> U5.VC0351,VC0350,gene,gene,0.34316770186335405,0.64453125,8,1,2.96,0.0136058888,0.98,4.94,NC_002505,2007978,2007997,NC_002505,373928,373962
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.18719878244694343,0.7139442231075698,8,1,28.9,1.4e-9,0.42,0.41,NC_002505,-2679591,-2679522,NC_002505,406717,406749
IG.fre|murB,IG.fre|murB,Vcr211,Vcr211,igr,srna,0.26020144628099173,-1.0,8,1,5.31,0.0003563591,1.29,8.87,NC_002505,325713,325738,NC_002505,1861531,1861533
VCA0011,VCA0011,VCA0011,VCA0011,gene,gene,0.23752039151712886,0.5862969004893964,8,1,1231.9,0.0,7.48,2.82,NC_002506,-10890,-10856,NC_002506,-9805,-9804
VC0711,VC0711,VC0711,VC0711,gene,gene,0.42707970762269404,0.03237034458753916,8,1,524.54,0.0,3.0,4.32,NC_002505,761005,761098,NC_002505,759911,759924
VC0404,VC0404,VC0405,VC0405,gene,gene,0.25255275697753576,0.10853478046373952,8,1,207.2,0.0,2.33,4.57,NC_002505,430707,430764,NC_002505,431707,431780
U5.VC1495,VC1496,U5.VC0351,VC0350,gene,gene,0.8141053548106225,0.6578125,8,1,28.24,2.0e-9,1.53,4.94,NC_002505,-1606498,-1606478,NC_002505,373961,373962
VC1279,VC1279,U3.VC1279 -> IG.VC1279|VC1281,VC1279,gene,gene,0.10145681581685743,0.8413111342351717,8,1,1276.06,0.0,1.12,1.83,NC_002505,1353903,1353989,NC_002505,1355349,1355386
IG.VC2497|VC2489,IG.VC2497|VC2489,IG.fre|murB,IG.fre|murB,igr,igr,0.4500718694512556,0.30242768595041325,8,1,26.16,3.1e-9,0.18,0.43,NC_002505,-2676470,-2676424,NC_002505,326008,326098
Vcr078,Vcr078,U3.VC0013,VC0013,srna,gene,-1.0,0.7221428571428572,8,1,2.45,0.0373491731,137.85,9.44,NC_002505,-2332976,-2332955,NC_002505,10034,10035
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.29267392507842777,0.1618330937684958,8,1,185.19,0.0,0.53,0.22,NC_002505,55361,55385,NC_002505,-2679880,-2679832
VC1258,Vcr052,VC1258,VC1258,srna,gene,-1.0,0.3324396782841823,8,1,62.18,0.0,3.06,2.14,NC_002505,1332711,1332788,NC_002505,1331315,1331383
VC0637,VC0637,VC0637,VC0637,gene,gene,0.7782705099778271,0.0541019955654102,8,1,278.55,0.0,1.09,0.71,NC_002505,680003,680015,NC_002505,678365,678388
U3.miaA,miaA,VC0350 -> U5.VC0351,VC0350,gene,gene,0.6680032076984763,0.640625,8,1,8.06,2.04644e-5,1.03,4.94,NC_002505,370000,370026,NC_002505,373919,373962
U5.VC2656 -> VC2656,VC2656,VC2656,VC2656,gene,gene,0.0,0.5066413662239089,8,"1,2",6.65,0.0002314023,1.38,2.34,NC_002505,2826731,2826783,NC_002505,2827913,2827998
Vcr078,Vcr078,Vcr052,Vcr052,srna,srna,-1.0,-1.0,8,1,6.86,6.24626e-5,137.85,2.92,NC_002505,-2332958,-2332943,NC_002505,1332903,1332945
VC2614 -> U3.VC2614,VC2614,U3.VC2033,VC2033,gene,gene,0.48283261802575106,0.8646112600536193,8,1,5.05,0.0005157018,1.94,6.74,NC_002505,2782819,2782895,NC_002505,-2187580,-2187564
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.2672396952529791,0.07963269607105224,8,1,225.28,0.0,0.43,0.29,NC_002505,764310,764324,NC_002505,-2937443,-2937416
gcp,gcp,GcvB,GcvB,gene,srna,0.5607043558850788,-1.0,8,1,76.6,0.0,1.7,1.02,NC_002505,556147,556169,NC_002505,-954764,-954727
VC1141,VC1141,VC1141 -> U3.VC1141,VC1141,gene,gene,0.015841584158415842,0.8134653465346534,8,1,867.12,0.0,3.47,1.83,NC_002505,1209816,1209868,NC_002505,1211821,1211891
VC2207,VC2207,U3.VC2206,VC2206,gene,gene,0.0,0.4314789687924016,8,1,625.56,0.0,2.88,3.06,NC_002505,-2351992,-2351952,NC_002505,-2350886,-2350858
VC1649,VC1649,Vcr066,Vcr066,gene,srna,0.20554984583761562,-1.0,8,1,63.63,0.0,1.14,3.08,NC_002505,-1775976,-1775905,NC_002505,-1774851,-1774813
VC1097,VC1097,VC1097,VC1097,gene,gene,0.17307692307692307,0.7017184942716858,8,1,109.27,0.0,2.25,1.66,NC_002505,-1167069,-1167006,NC_002505,-1165781,-1165711
VC0724,VC0724,U3.VC0724 -> VC0725,VC0725,gene,gene,0.18517034068136273,0.0,8,1,8034.75,0.0,4.83,3.37,NC_002505,779712,779729,NC_002505,781418,781484
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.5493000150534397,0.2606252195293291,8,"1,2",190.17,0.0,0.26,0.22,NC_002505,-2928099,-2928049,NC_002505,-2933844,-2933801
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.9199062316858762,0.5504541120979477,8,"1,2",130.14,0.0,0.29,0.39,NC_002505,767630,767686,NC_002505,-2928097,-2928022
IG.VC0386|metH,IG.VC0386|metH,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.2575033200531209,0.16267861672444406,8,"1,2",345.74,0.0,0.43,0.22,NC_002505,403291,403297,NC_002505,-2679860,-2679832
IG.fre|murB,IG.fre|murB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.6982179752066116,0.5500025089066185,8,"1,2",165.71,0.0,0.3,0.39,NC_002505,329101,329177,NC_002505,-2928093,-2928022
mukB,mukB,mukB,mukB,gene,gene,0.5786387434554974,0.8075392670157068,8,2,206.23,0.0,3.6,5.66,NC_002505,-1850777,-1850705,NC_002505,-1849693,-1849603
VqmR,VqmR,rplL,rplL,srna,gene,-1.0,0.14135338345864662,8,2,2.51,0.033357944,0.43,0.87,NC_002506,1031501,1031529,NC_002505,340007,340018
U5.obgE -> obgE,Vcr021,Vcr022,Vcr022,srna,srna,-1.0,-1.0,8,2,95.72,0.0,1.86,1.21,NC_002505,467237,467288,NC_002505,468438,468442
U5.VC1866,VC1866,VC0428 -> U3.VC0428,VC0428,gene,gene,0.0,0.39077340569877883,8,2,16.62,9.64e-8,0.63,1.38,NC_002505,2006862,2006866,NC_002505,-456889,-456826
VC0405,VC0405,VC0406,VC0406,gene,gene,0.44844597927972374,0.4556795797767564,8,2,250.58,0.0,3.64,3.39,NC_002505,432410,432456,NC_002505,433909,433998
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC0713|VC0714,IG.VC0713|VC0714,igr,igr,0.07963269607105224,0.2688025004883766,8,2,287.52,0.0,0.3,0.5,NC_002505,-2937438,-2937422,NC_002505,764310,764340
U3.VC1097,VC1097,VC1097,VC1097,gene,gene,0.8330605564648118,0.3252864157119476,8,2,143.35,0.0,3.2,2.92,NC_002505,-1165434,-1165416,NC_002505,-1166694,-1166637
Vcr043,Vcr043,Vcr062,Vcr061,srna,srna,-1.0,-1.0,8,2,143.51,0.0,1.5,0.56,NC_002505,1114608,1114642,NC_002505,-1585198,-1585191
IG.fre|murB,IG.fre|murB,IG.VC0386|metH,IG.VC0386|metH,igr,igr,0.30204028925619836,0.30889774236387785,8,2,5.77,0.0002025291,0.45,0.44,NC_002505,326024,326076,NC_002505,403668,403698
VC2030,VC2030,VC2030,VC2030,gene,gene,0.623770965876229,0.2776171197223829,8,2,36.12,2.0e-10,1.63,3.14,NC_002505,2183712,2183790,NC_002505,2182528,2182580
VC0998,VC0998,VC0998,VC0998,gene,gene,0.8971926427879962,0.5258470474346564,8,2,104.98,0.0,5.09,10.16,NC_002505,1069725,1069799,NC_002505,1067800,1067889
IG.VC0040|VC0047,IG.VC0040|VC0047,U5.VC0040 -> U3.VC0039,VC0039,igr,gene,0.0457002457002457,0.6795096322241682,8,2,170.14,0.0,1.53,0.56,NC_002505,38902,38946,NC_002505,37828,37881
IG.VC0713|VC0714,IG.VC0713|VC0714,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.31275639773393243,0.8133314463628645,8,2,20.02,2.38e-8,0.51,0.26,NC_002505,764507,764594,NC_002505,155967,155978
VC2030,VC2030,VC2030,VC2030,gene,gene,0.8528050896471949,0.26980913823019087,8,2,99.56,0.0,1.55,3.14,NC_002505,2184521,2184565,NC_002505,2182526,2182528
IG.fre|murB,IG.fre|murB,IG.VC2497|VC2489,IG.VC2497|VC2489,igr,igr,0.6992510330578512,0.4553986640737296,8,2,517.05,0.0,0.24,0.46,NC_002505,329100,329153,NC_002505,-2676398,-2676371
VC0336,VC0336,IG.VC1786|VC1803,IG.VC1786|VC1803,gene,igr,0.5021834061135371,0.6641105662059742,8,2,6.78,6.831e-5,0.8,1.57,NC_002505,-355175,-355118,NC_002505,1944195,1944195
tyrA,tyrA,VC0695,VC0695,gene,gene,0.3461807988787666,0.18790968681718864,8,2,68.23,0.0,1.96,2.3,NC_002505,745241,745287,NC_002505,743912,743971
U5.VC0641 -> VC0641,VC0641,nusA,nusA,gene,gene,0.0,0.26748740906547286,8,2,20.28,2.13e-8,1.3,1.37,NC_002505,683320,683387,NC_002505,684416,684490
VCA0061,VCA0061,VCA0061,VCA0061,gene,gene,0.7056694813027744,0.0,8,2,1069.35,0.0,1.91,1.46,NC_002506,68603,68646,NC_002506,67310,67334
FlaX,FlaX,VCA0275 -> U3.VCA0275,VCA0275,srna,gene,-1.0,0.40705563093622793,8,2,135.17,0.0,3.86,1.54,NC_002505,-2334586,-2334515,NC_002506,-292291,-292213
IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.0856038938230719,0.278037031461689,8,2,47.57,0.0,0.19,0.28,NC_002505,-2937320,-2937302,NC_002505,-2933490,-2933463
zntA,zntA,zntA,zntA,gene,gene,0.7924021488871834,0.3656945510360706,8,2,192.97,0.0,3.34,2.49,NC_002505,1099818,1099893,NC_002505,1098729,1098759
VC0438,VC0438,VC0440,VC0440,gene,gene,0.30538922155688625,0.10414052697616061,8,2,1107.73,0.0,2.19,3.16,NC_002505,468918,468996,NC_002505,470006,470071
IG.fre|murB,IG.fre|murB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.30229855371900827,0.5504541120979477,8,2,35.38,3.0e-10,0.45,0.35,NC_002505,326010,326093,NC_002505,-2928067,-2928027
IG.VC0158|VC0162,IG.VC0158|VC0162,VC0162,VC0162,igr,gene,0.8802717237475234,0.312780269058296,8,2,123.76,0.0,1.65,3.75,NC_002505,156409,156481,NC_002505,158109,158189
VC1127,VC1127,U3.VC1126,VC1126,gene,gene,0.3685932388222465,0.7526946107784431,8,2,995.78,0.0,1.49,1.05,NC_002505,-1194946,-1194902,NC_002505,-1193344,-1193317
IG.VC0059|ccrB,IG.VC0059|ccrB,IG.VC2753|VC2745,IG.VC2753|VC2745,igr,igr,0.3428676877652703,0.5501028651713583,8,2,36.76,2.0e-10,0.42,0.35,NC_002505,55611,55679,NC_002505,-2928065,-2928044
U5.VC0713,VC0713,IG.VC0158|VC0162,IG.VC0158|VC0162,gene,igr,0.0,0.3399377299745259,8,2,25.55,3.7e-9,0.3,0.53,NC_002505,762510,762575,NC_002505,152606,152648
VC2753 -> U3.VC2753,VC2753,U3.VC2118,VC2118,gene,gene,0.0,0.6704180064308681,8,2,3.62,0.0041052275,0.3,6.55,NC_002505,-2939175,-2939162,NC_002505,-2273497,-2273497
infB,infB,U5.infB -> U3.nusA,nusA,gene,gene,0.5891188251001335,0.7694459988808058,8,2,26.92,2.4e-9,1.38,1.09,NC_002505,687213,687290,NC_002505,685337,685363
VC0637,VC0637,VC0637 -> U5.VC0638,VC0637,gene,gene,0.3121951219512195,0.7942350332594235,8,2,90.96,0.0,1.99,0.95,NC_002505,678919,678996,NC_002505,680022,680068
U3.VC0641,VC0641,nusA,nusA,gene,gene,0.4821192052980132,0.5545607162842753,8,2,39.05,1.0e-10,0.93,1.27,NC_002505,683833,683897,NC_002505,684936,684997
pheT,pheT,pheT,pheT,gene,gene,0.7659099367324154,0.35429847413472276,8,2,502.37,0.0,3.14,2.98,NC_002505,1299621,1299694,NC_002505,1298510,1298594
infB,infB,infB,infB,gene,gene,0.6799065420560748,0.08578104138851803,8,2,26.76,2.5e-9,1.82,0.77,NC_002505,687502,687545,NC_002505,685701,685787
U5.VC0487 -> U3.VC0486,VC0486,engA,engA,gene,gene,0.6709796672828097,0.7326233183856502,8,2,43.13,1.0e-10,3.26,3.12,NC_002505,517404,517467,NC_002505,816976,816996
VC0647,VC0647,U5.recX,recA,gene,gene,0.637710992177851,0.7023460410557185,8,2,104.4,0.0,2.26,2.17,NC_002505,691910,691977,NC_002505,575801,575808
Spot42,Spot42,Vcr026,Vcr026,srna,srna,-1.0,-1.0,8,2,207.89,0.0,0.21,0.79,NC_002505,106109,106137,NC_002505,-523388,-523362
RNaseP,RNaseP,Vcr052,Vcr052,srna,srna,-1.0,-1.0,8,2,3.08,0.0108802679,0.57,2.15,NC_002505,-2580986,-2580915,NC_002505,1332904,1332943
cyaA,cyaA,U3.VC2033,VC2033,gene,gene,0.3684210526315789,0.8652815013404825,8,2,2.72,0.0213867106,2.01,3.85,NC_002505,117200,117292,NC_002505,-2187579,-2187562
IG.VC0158|VC0162,IG.VC0158|VC0162,IG.fre|murB,IG.fre|murB,igr,igr,0.1062836116614775,0.25606921487603307,7,"1,2",17.54,1.9083e-6,0.24,1.09,NC_002505,150933,150995,NC_002505,325689,325698
Vcr082 -> IG.VC2283|VC2278,Vcr082,VCA0059,VCA0059,srna,gene,-1.0,0.10218978102189781,7,1,32.69,8.5e-9,1.76,3.83,NC_002505,-2433392,-2433386,NC_002506,-66593,-66543
VC0329,VC0329,IG.VC0713|VC0714,IG.VC0713|VC0714,gene,igr,0.48923418423973364,0.9917952725141629,7,1,9.95,1.8785e-5,1.74,3.63,NC_002505,346819,346896,NC_002505,768026,768027
VC0329,VC0329,VC0329,VC0329,gene,gene,0.3298557158712542,0.5749167591564928,7,1,42.28,1.2e-9,0.74,3.06,NC_002505,346102,346178,NC_002505,347213,347275
VC1343 -> U3.VC1343,VC1343,IG.VCA0274|VCA0279,IG.VCA0274|VCA0279,gene,igr,0.6756756756756757,0.012231347195526822,7,1,1768.4,0.0,0.67,0.84,NC_002505,-1429974,-1429907,NC_002506,292198,292198
cyaA,cyaA,pfkA -> U3.pfkA,pfkA,gene,gene,0.8311550688802544,0.6640926640926641,7,1,4.43,0.0025504651,2.02,8.02,NC_002505,118554,118558,NC_002505,-2856797,-2856739
U5.VC0713,VC0713,IG.VC0713|VC0714,IG.VC0713|VC0714,gene,igr,0.0,0.2725141629224458,7,1,14.66,1.5488e-6,0.38,0.59,NC_002505,762533,762589,NC_002505,764324,764364
IG.VC0386|metH,IG.VC0386|metH,IG.VC0158|VC0162,IG.VC0158|VC0162,igr,igr,0.02642762284196547,0.3409283894707048,7,1,10.68,1.219e-5,0.31,0.78,NC_002505,401539,401574,NC_002505,152606,152661
mukB,mukB,mukB,mukB,gene,gene,0.6676439790575917,0.39036649214659686,7,1,160.24,0.0,4.13,3.0,NC_002505,-1850332,-1850300,NC_002505,-1851677,-1851602
VC0247,VC0247,VC0245,VC0245,gene,gene,0.3739910313901345,0.3731519810762862,7,1,206.46,0.0,0.9,0.6,NC_002505,254211,254225,NC_002505,252332,252339
aspS,aspS,aspS,aspS,gene,gene,0.22554216867469878,0.776867469879518,7,1,92.55,0.0,3.22,12.75,NC_002505,1238714,1238771,NC_002505,1239883,1239889
U5.VCA0457,VCA0457,VC0350 -> U5.VC0351,VC0350,gene,gene,0.0,0.6453125,7,1,40.36,2.1e-9,0.13,4.94,NC_002506,407685,407698,NC_002505,373926,373967
Vcr089,Vcr089,VC2706,VC2706,srna,gene,-1.0,0.3748712667353244,7,1,72.2,0.0,0.53,6.22,NC_002505,-2812123,-2812118,NC_002505,-2879096,-2879021
xerC,xerC,VC0130,VC0130,gene,gene,0.1651821862348178,0.22839727500896378,7,1,136.99,0.0,6.72,8.37,NC_002505,122321,122397,NC_002505,124531,124587
U5.VC0560 -> VC0560,VC0560,U3.VC0560,VC0560,gene,gene,0.0,0.7887240356083086,7,1,556.67,0.0,0.9,2.97,NC_002505,594633,594678,NC_002505,596124,596164
VC1866,VC1866,VC1866,VC1866,gene,gene,0.7981366459627329,0.36684782608695654,7,1,17.84,4.184e-7,1.02,0.88,NC_002505,2009142,2009177,NC_002505,2008010,2008088
U3.secG,secG,IG.VC0341|VC0343,IG.VC0341|VC0343,gene,igr,0.49606299212598426,0.3311395912712158,7,1,449.33,0.0,1.35,0.72,NC_002505,683046,683055,NC_002505,362807,362809
infB,infB,infB,infB,gene,gene,0.5884512683578104,0.15253671562082777,7,1,19.5,2.305e-7,1.0,1.48,NC_002505,687205,687295,NC_002505,685900,685989
zntA,zntA,U5.VC0351,VC0350,gene,gene,0.0,0.65625,7,1,4.21,0.0033784518,1.4,4.94,NC_002505,1097701,1097783,NC_002505,373957,373962
